"","text","score"
"106",name time best book movi tv show opinion the wolf of wall street goodfella game of thr,1
"108",im shit keep show unless s are you the one game throne,0
"112",game throne the wire westworld lost twilight zone,0
"115",hannib oz prison show samurai champloo game of throne break bad,0
"116",game throne black mirror orang new black fear the walk dead brooklyn nine nine,0
"118",vanderpump rule jericho british bake challeng lost game throne,0
"120",emilia clark deeproot regret bleach hair mother dragon blond,0
"121",holi shit film game throne trench,0
"122",appar open game throne angel creaturecodex,1
"124",buffi the vampir slayer friend lost sexth citi game throne,0
"125",já viu game throne agent shield punish,0
"128",best book game throne best movi game throne best tv show game throne,1
"129",hay im everi user tinder here need know love travel ive seen everi episod o,1
"130",cabl tv show the soprano son of anarchi the wire boardwalk empir game of thronesbreak bad regular tv sh,0
"131",melhor séri que assisti até agora s show desper housew break bad black mirror skin grey,0
"134",just now watch game throne boy i hate lot peopl,0
"136",game throne prison break break bad peaki blinder stranger thing,0
"137",game of throne the simpson the offic us son anarchi mad men,0
"145",on game throne shit,0
"147",ltsnortgt s um kinda i mind i look good wing mayb i jump game,1
"149",it if still watch game of throne your life bore,0
"151",black mirror game throne a handmaid tale break bad vike,0
"154",name time best book movi tv show opinion game throne end,1
"155",bore give y top tv show ever mine game of throne peaki blinder break bad the wire priso,0.25
"157",break bad game throne the wire the soprano true detect season,0
"162",doctor who game throne the walk dead boy meet world darkw duck,0
"163",game throne south park hous md firefli marvel punish,0.5
"164",i feel like somebodi wait next season game throne up,1
"165",it if still watch game of throne your life bore,0
"166",game throne fave,1
"167",name time best book movi tv show opinion game of throne,1
"168",fear or may studi game throne fan fiction prism consumpt one fear,0
"169",name time best book movi tv show opinion a song ice fire the machinist game th,1
"170",it if still watch game of throne your life bore,0
"171",offic wire game throne chappell show fresh princ bel air honor mention good,1
"172",veri peopl seem know first live baker street montagu street check great interview m,1
"173",game of throne premier april this is not a drill mark your calendar peopl,1
"174",stranger thing graviti fall futurama break bad game throne,0
"175",damn hard buffi the walk dead battlestar galactica american dad honor men,0.25
"177",so you thought sesam street style polit it like game throne,1
"178",name time best book movi tv show opinion book harri potter movi uhmmm seri na lang g,1
"179",damn cancel game throne,0
"180",a game throne georg r r martin a clash king georg r r martin a storm sword georg r r marti,0
"182",grey anatomi alia the good place crazi ex girlfriend game throne,1
"183",sens glee game throne agent shield how get away murder,0.5
"184",name time best book movi tv show opinion game of throne harri potter game of throne,1
"185",richard madden robb stark say paid fck time game throne,0
"186",it if still watch game of throne your life bore,0
"187",game throne break bad doctor who xena warrior princess father ted,0
"191",true blood hous card the blacklist game throne gossip girl,0
"192",start watch game throne wow,1
"193",when play game throne win die georg rr martin a game throne,0.5
"198",alway glad support fellow game throne fan thank point right dire,0.8
"199",hannib brooklyn ninenin game throne made abyss dark,0
"200",i like video game throne pitch meet,1
"201",name time best book movi tv show opinion game throne harri potter,1
"203",is support group suffer game of throne defici syndrom we need lean tr,0.666666666666667
"204",game throne break bad downton abbey sherlock broad citi,0
"207",i realli love game throne,1
"208",name time best book movi tv show opinion book kane abel jeffrey archer movi bi,1
"209",name time best book movi tv show opinion game of throne the song ice fire,1
"210",it if still watch game of throne your life bore,0
"218",the oa dexter game throne jane the virgin mad men,0
"222",name time best book movi tv show opinion kitapmahs filmhereditari tv show game thr,1
"224",mad men break bad the offic game throne friend,0
"229",veri peopl seem know first live baker street montagu street check great interview m,1
"230",game throne park recreat friend ah coven how get away murder,0
"236",it if still watch game of throne your life bore,0
"237",game throne great british bakeoff the offic frasier call the midwif,1
"240",the origin game throne how get away murder broad citi the have and have not,0
"241",there walk dead telltal i think game throne mayb other telltal compani,0
"243",break bad black mirror law order svu on list ozark peaki blinder game throne anim kingdom,0
"244",will grace frasier game throne hannib too cute,1
"248",game throne brake bad dark the sinner the night of,0
"249",it if still watch game of throne your life bore,0
"250",homeland outland break bad game throne big mouth,0
"255",a game throne georg r r martin a clash king georg r r martin a storm sword georg r r marti,0
"256",esqueceu de the chronicl of narnia the silver chair shrek reign of shadow madagascar home sweet,1
"257",is support group suffer game of throne defici syndrom we need lean tr,0.666666666666667
"258",twin peak avatar last airbend game throne flavor love it alway sunni philadelphia,1
"260",name time best book movi tv show opinion dont realli read book citi god best mov,1
"262",name time best book movi tv show opinion book pride and prejudic movi rat race tv sh,1
"264",lucif game throne grey anatomi hannib the good place,1
"265",game throne brake bad dark the sinner the night of,0
"266",the xfile true blood true detect season rick morti stranger thing honor mention t,0.5
"267",game of throne premier april this is not a drill mark your calendar peopl,1
"268",break bad game throne park recreat the offic usa brooklyn,0
"270",name time best book movi tv show opinion alltim best tv show would be of cours game o,1
"272",name time best book movi tv show opinion game throne,1
"275",it if still watch game of throne your life bore,0
"276",everyon watch game throne tell i look like one chick game throne,1
"277",name time best book movi tv show opinion não leio interstellar game throne,1
"282",theozark remind modern day game throne random murdersdeath differ k,1
"283",if think power better show game throne need psychologist there obvious someth wro,1
"286",game throne glee one tree hill us get away murder,0.5
"288",oop i stole nadia game throne hous y think i belong,0
"289",is support group suffer game of throne defici syndrom we need lean tr,0.666666666666667
"290",break bad game throne park rec law order svu gumbal,0
"296",game throne white collar sledg hammer twilight zone luke cage i hope that solid list tast gener,1
"300",if like fantasi realli check show call game throne it well known t,1
"302",a game throne georg r r martin a clash king georg r r martin a storm sword georg r r marti,0
"304",the wire game throne break bad it alway sunni philadelphia bojack horseman,0
"305",it harri potter tattoo not game of throne although love game throne wolf tattoo go ho,1
"306",holi shit film game throne trench,0
"307",sardin great gym trainer bio tell adventur sardin lift weight build bodi,1
"309",great british bake off game throne archer merlin chop no particular order tbh,1
"311",name time best book movi tv show opinion harri potter game throne,1
"312",game throne the wire attack titan billion insecur,0
"313",father ted break bad game of throne bojack horseman seinfeld,0
"314",westworld game throne hous card sens stranger thing,0
"315",esqueceu de the chronicl of narnia the silver chair shrek reign of shadow madagascar home sweet,1
"317",her biggest claim fame might game throne black book good shes also black d,1
"318",if think power better show game throne need psychologist there obvious someth wro,1
"322",it if still watch game of throne your life bore,0
"323",break bad supernatur game throne sharp object alway sunni philadelphia,0.25
"324",game throne thought never get attach charact get slightest bit love,1
"325",name time best book movi tv show opinion best book tsoa schwab book i know best m,1
"326",game throne break bad narco power the offic,0
"327",communiti batman the anim seri hannib friday night light game throne honor mention hero s,1
"329",bojack horseman fresh princ game throne atlanta black mirror,1
"330",prison break break bad friday night light,0
"331",the wire game throne suburgatori mad men star trek the next generat,0
"335",a flame extinguish jashykin game throne tv archiv our own chapter fandom,0
"336",hmmmmmm ok supernatur the xfile firefli game throne lucif it quit eclect mix good luck,1
"337",madden paid much role,0
"338",grab game throne book free audiobook amazon,1
"339",it if still watch game of throne your life bore,0
"340",got today mailsimpl love,1
"341",i hate tariq power much i joffrey game throne,0
"344",break bad the offic stranger thing game throne psych,0
"346",name time best book movi tv show opinion best book educ best show game throne,1
"347",american horror stori rupaul drag race game throne black mirror bojack horseman,0
"348",there new player tabletop game massiv intric total free,1
"350",it big frustrat show like game throne walk dead spoil onlin long,0.333333333333333
"351",id go deadwood game throne downton abbey peaki blinder shameless favorit five show,0
"352",game throne wallpap hous stark,0
"353",grab game throne book free audiobook amazon,1
"354",jugador torneo modern command y game throne,1
"355",name time best book movi tv show opinion book filho da droga movi culpa é das estrel,1
"356",name time best book movi tv show opinion the best tv show defo game throne ther,1
"357",park rec the it crowd survivor game throne kimmi schmidt,1
"360",grab game throne book free audiobook amazon,1
"361",doctor who orphan black i claudius game throne the good place,0.5
"362",absolut love the one game it everyth s nostalgia puzzl patrick malahid throne foreshad,1
"363",whi peopl brag never see game throne like,1
"366",name time best book movi tv show opinion game throne putchak hahaha,1
"367",the extralong season gap game throne favor absenc make heart grow fonder with w,1
"369",a video dorn game of throne great mayb go differ,1
"370",game throne stranger thing,0
"371",game throne the offic better call saul futurama the american,1
"372",mani thing concern besid sash cheap plastic rhineston crown s high,0
"373",game throne orphan black brooklyn avatar last airbend y legend korra,0
"375",steven univers avatar game throne survivor big brother challeng,1
"376",name time best book movi tv show opinion steppenwolf one flew cuckoo nest e gam,1
"377",game throne gossip girl b enough get feel ultradiffer tast lmaoooo,0.5
"378",lost les reven game throne the leftov graviti fall,0
"380",hey guy if i cosplay daeneri game throne outfit think i look best,1
"381",break bad lost seinfeld game throne doctor who clássico,0
"382",it if still watch game of throne your life bore,0
"386",soprano curb enthusiasm mad men billion modern famili honor mention mr robot sil,0.75
"389",itd cool site describ witcher uniniti game throne but with more sex,1
"390",game throne person interest big bang theori shameless the,0
"393",rewatch game throne can rip apart again,0
"396",name time best book movi tv show opinion harri potter best book incept best mov,1
"397",brooklyn game throne gilmor girl the oc downton abbey rick morti break bad caralho tem muita série boa ness planeta terra,0
"398",drop game throne trailer coward re starv,0
"402",lost the leftov game throne flower the trip,0
"405",game throne broken heart one mani time ve watch season yet justic stark,0
"409",it if still watch game of throne your life bore,0
"410",name time best book movi tv show opinion idk best book movi can get uhhhh,1
"411",game throne write i like the real world v roadrul drama i like the daili show w,1
"412",love soa game throne break bad better,0.5
"413",the recent book aim attack trump portray wh chao will bac,0.5
"414",if think power better show game throne need psychologist there obvious someth wro,1
"416",grey girl even lena dunham suck game throne the good wife the handmaid tale dont,0.5
"419",hannib black mirror stranger thing game throne friend,0
"422",er tour duti law order game throne lost,0
"424",seri gossip girl cours lol game throne reveng get away murder prison break,0
"425",is support group suffer game of throne defici syndrom we need lean tr,0.666666666666667
"428",game throne bojack horseman stranger thing grey anatomi brooklyn ninenin,0
"429",i like video game throne s e five most shock moment,0.5
"430",steven univers pose queen sugar avatar the last airbend the nanni honor mention game throne grey,1
"431",break bad peaki blinder game throne sherlock rick and morti,0
"432",just start game of throne i love ned stark guy i cant wait charact develop se,0.5
"433",also game throne cheer recent the origin,1
"434",cavil now one popular charact bookvideo game seri it fantasi properti fill rich lorec,1
"436",well peopl need realiz requir steami dreami nude scene show,1
"437",new girl game throne bone bob burger supernatur mani good depend day,1
"439",game throne ann with an e stranger thing poldark the last kingdom,0
"440",six feet under lost scrub damag game throne,0
"441",if think power better show game throne need psychologist there obvious someth wro,1
"442",i think need relax calm take look realiti tv,1
"443",game throne the complet season bluray digit hd free ship amazon prime member,1
"444",avatar the last airbend golden girl game throne deadliest catch iron chef origin japanes version,1
"445",game of throne premier april this is not a drill mark your calendar peopl,1
"446",game throne actual anger,0
"447",a differ world fresh princ break bad game throne insecur,0.333333333333333
"450",is support group suffer game of throne defici syndrom we need lean tr,0.666666666666667
"453",veri peopl seem know first live baker street montagu street check great interview m,1
"454",there love play game throne,1
"456",love game throne,1
"458",it if still watch game of throne your life bore,0
"459",supernatur onc upon a time veep it alway sunni scrub honor mention great news,1
"462",i support great caus enter win vip access game throne live concert experi you can,1
"465",emilia clark say game throne near ruin her hair glamour,0
"467",game throne vike us walk dead offic,0
"468",name time best book movi tv show opinion game throne,1
"469",it if still watch game of throne your life bore,0
"471",hannib penni dread american horror stori skin game throne,0
"474",grab game throne book free audiobook amazo,1
"475",cavil now one popular charact bookvideo game seri it fantasi properti fill rich lorec,1
"476",name time best book movi tv show opinion game of throne,1
"478",game throne mad men downton abbey vike entourag,0
"484",if think im actual gonna wast time play game throne game re absolut right,1
"485",grab game throne book free audiobook amazo,1
"487",how get away murder person interest black sail game throne harlot lost girl b,0
"489",sex citi the wire the soprano mad men game throne,0
"490",offic game throne dexter true blood weed,0
"491",name time best book movi tv show opinion love rosi game throne,1
"492",game throne s e five most shock moment,0
"493",it if still watch game of throne your life bore,0
"495",carniv lost supernatur hous peaki blinder honour mention game throne d,0
"496",west wing gilmor girl game throne orphan black home town,0
"498",game throne lost true detect onli season break bad rome,0
"500",is support group suffer game of throne defici syndrom we need lean tr,0.666666666666667
