"","text","score"
"93",can strong team long sleev come get rout chang placard jeann darc,1
"95",amakusa shirou tokisada yes ilk jeann darc i hold certain respect his,1
"96",rassvet record buttechno invit russian compos p onto show play track soundtrack silent f,1
"97",jeann darc alter savior time manag,1
"98",i like video elsword devi jeann darc alter voic edit,1
"101",jeann darc new version paper sizecmcm grid which pose prefer,1
"102",jeann darc new version paper sizecmcm grid which pose prefer,1
"103",jeann darc alter year old never learn fuck read,0
"106",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"108",dant jeann darc perhap enter fast move transport method like howev,1
"110",onc month master set tent sleep bag next da vinci workshop they often mumbl abo,1
"112",jeann darc work jeann dart,1
"113",dant jeann darc perhap enter fast move transport method like howev i,1
"114",jeann darc alter year old never learn fuck read,0
"116",favorit demon jeann darc bias,0
"117",to do list brew coffe master leav desk earli morn refus acknowledg hint,1
"119",no jeann darc japanes cheesecak game fate grand order,1
"120",jeann darc love you,1
"121",fategrand order mochimochi mascot vol box split nero claudius jeann darc alter euryal asterio arjun,0
"122",jeann darc work jeann dart,1
"123",jeann darc work jeann dart,1
"124",jeann darc cute,1
"125",jeann darc alter year old never learn fuck read,0
"127",psps patapon seri jeann darc metal slug antholog tactic ogr let us cling togeth th,0
"128",amakusa shirou tokisada yes ilk jeann darc i hold certain respect his,1
"129",about watch premier ulyss jeann darc alchemist knight,1
"132",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"133",you made good choic place good visit a tip rouen tri,1
"136",good even i want book mirror resid scarlett hand i will jeann darc fategr,1
"138",master ill partak summer festiv as attir i research brought mani p,1
"139",dant jeann darc perhap enter fast move transport method like howev,1
"140",nice one citi i visit i never get bore in middl white bu,0.5
"141",jeann darc fgo this done stream just now mani thank came watch stream,1
"143",it okay need get fluster let just go flow instead ah bef,0
"144",jeann darc new version paper sizecmcm grid which pose prefer,1
"148",arent afraid becom next jeann darc,0
"150",to do list brew coffe master leav desk earli morn refus acknowledg hint,1
"152",fulli uncap jeann darc day best feel,1
"153",amakusa shirou tokisada yes ilk jeann darc i hold certain respect his,1
"154",the saint jeann darc retcon infuri like littl els,1
"156",fgo chaldea academi jalter okay fine need help say abandon farc jeann dar,1
"158",jeann d arc greatest tank,0.5
"160",comment jeann darc save franc british usurp legitim french heir ala,0
"161",mark jeann darc love,1
"164",well togeth jeann darc i shall get start revolut,1
"166",i like video fateapocrypha jeann darc ruler react astolfo trap,0.5
"167",hey hey it jeann d god arc i crack one im sorri,0
"169",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"170",favorit demon jeann darc bias,0
"172",dant jeann darc perhap enter fast move transport method like howev,1
"175",jeann darc alter year old never learn fuck read,0
"176",jeann darc new version paper sizecmcm grid which pose prefer,1
"179",to do list brew coffe master leav desk earli morn refus acknowledg hint,1
"180",we caught le passion de jeann darc silent film festiv megamal yesterday the film came,1
"183",accept caption the silent film la passion de jeann darc focus joan arc trial persever p,1
"184",accept caption the silent film la passion de jeann darc focus joan arc trial persever p,1
"186",yeah one jeann darc somethin like,1
"188",jeann darc massiv fuck weirdo,0
"189",thank god got rid im happi i love sooooo much miss jeann truli save granblu i,0.666666666666667
"190",miss jeann darc version along djeann show door feast there,0
"191",miss jeann darc version along djeann show door feast,0
"192",jeann darc alter year old never learn fuck read,0
"194",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"195",dant jeann darc perhap enter fast move transport method like howev,1
"196",jeann darc alter fate grand order hope like for art visit page,1
"198",to do list brew coffe master leav desk earli morn refus acknowledg hint,1
"199",saintejeannedarc church rouen franc shape meant evok flame burn joan longship o,0
"203",saintejeannedarc church rouen franc shape meant evok flame burn joan longship o,0
"205",what might carl dreyer semin work film la passion de jeann darc featur th interna,1
"207",master ill partak summer festiv as attir i research brought mani p,1
"209",saintejeannedarc church rouen franc shape meant evok flame burn joan longship o,0
"212",it look full theater screen silent film la passion de jeann darc the passion j,1
"213",pleas pleas pleas jeann darc alter fgo doign default danc serious nut,0
"215",what mean i love look like jeann darc,1
"216",jeann darc alter year old never learn fuck read,0
"217",use ticket jeann darc oh well time save wait huang di,1
"218",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"219",fortun farm jeann darc take too long skill bump da,0.5
"220",i usual draw fate grand order charact one jeann darc berserk summer version inspir lot,0.5
"221",son mile alvonso kareem dgt labeeba jeann darc how cute,1
"222",someth tell build full fleet though like go healer,1
"223",to do list brew coffe master leav desk earli morn refus acknowledg hint i made,1
"224",i like video jeann darc mobil armor view,1
"225",saintejeannedarc church rouen franc shape meant evok flame burn joan,0
"226",jeann d arc i just made twitter account jalter say fuck whi,0
"227",the cute deserv headpat list volum ushiwakamaru jeann darc arthur pendragon anyon read th,1
"228",do power make jeann darc real yet fuck want die,0
"229",dant jeann darc perhap enter fast move transport method like howev,1
"232",jeann darc model cosplay by by big thank help fate,1
"235",master ill partak summer festiv as attir i research brought mani p,1
"239",fring concept next week taína jeann darc til matter skill cut fring jetlag,1
"240",the cute deserv headpat list volum ushiwakamaru jeann darc arthur pendragon anyon readin,1
"241",ah i fact jeann darc she nod so alter self master my thank take care,1
"244",fgo chaldea academi jalter okay fine need help say abandon farc jeann dar,1
"245",also hate church love church gf jeann darc wow,0.666666666666667
"246",im even first chapter yet im get destroy might game come back t,0
"248",gill jeann darc proof god real ugh fuck dude,0
"249",lili nod big sister aveng inde best sister ever she smile happili i lanc,1
"250",jeann darc new version paper sizecmcm grid which pose prefer,1
"251",year ago greatest tv show ever creat air,1
"252",jeann darc new version paper sizecmcm grid which pose prefer,1
"253",jeann darc model cosplay by by big thank help,1
"256",to do list brew coffe master leav desk earli morn refus acknowledg hint,1
"257",i afraid i born jeann darc joanofarc,0
"258",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"259",i afraid i born jeann darc joanofarc,0
"262",anybodi fluent french can hard pronounc even francophon often misspel i also get,0.5
"263",did jeann darc effect girl power kill enemi hundr year great grail war,0.5
"267",dant jeann darc perhap enter fast move transport method like howev,1
"269",read lovecraft coz patienc anoth jeann darc biographi right now one,1
"270",fategrand order alter jeann darc swimsuit cosplay costum voucher reward,1
"272",the artist tri make look like saint perhap jeann darc farag sure deserv sa,1
"275",i usual draw fate grand order charact one jeann darc berserk summer version inspir lot,0.5
"276",i usual draw fate grand order charact one jeann darc berserk summer version inspir,0.5
"277",yessir i lot respect real jeann darc i want put extra effort,1
"278",to behold beauti repuls the stench death truli revolt her silhouett drift grace float,0.25
"279",jeann darc alway good,1
"281",jeann darc fgo this done ipad pro procreat discord channel fgo,0
"284",thought on chuuni summer jeann darc alter most good i forgot to finish the event so i lost her,0.5
"286",passion de jeann darc one intens film ive ever seen screen tomorrow even buster keato,1
"287",dant jeann darc perhap enter fast move transport method like howev,1
"288",first ladi look like jeann darc franc gown though,1
"289",jeann darc new version paper sizecmcm grid which pose prefer,1
"290",jeann darc alter year old never learn fuck read,0
"292",favorit demon jeann darc bias,0
"295",give me dark jeann darc,0
"296",joan well jeann darc love they shall pray togeth,1
"297",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"300",fine kotomin although i believ true peac can achiev without immort i b,1
"303",the simpl way break paneuropean uniti simpli say hitler jeann darc black tan watch crumbl,0
"305",lt cruel world love hate hell trial lust puriti jeann darc yet i,0.25
"306",jeann d arc i just made twitter account jalter say fuck whi,0
"307",okay alter jalter wait patient woman prehend kettl brew best,1
"309",evil muse see sister rping jeann darc fate charact choos time jea,0
"311",rené falconetti except express emot made la passion de jeann darc the passi,1
"312",jeann darc alter year old never learn fuck read,0
"313",jeann darc fgo this done ipad pro procreat discord channel fgo,0
"314",dant jeann darc perhap enter fast move transport method like howev,1
"315",jeann darc new version paper sizecmcm grid which pose prefer,1
"317",jeann darc new version paper sizecmcm grid which pose prefer,1
"318",it english name yeah i forgot write jeann darc twitter post i tumblr bc post limit,0
"320",favorit demon jeann darc bias,0
"321",jeann darc a holi maiden whose light shine oh bright bring warmth gather around,1
"322",jeann darc new version paper sizecmcm grid which pose prefer,1
"323",jeann darc new version paper sizecmcm grid which pose prefer,1
"325",jeann darc new version paper sizecmcm grid which pose prefer,1
"328",sabrina alvarez chosen st jeann darc hero job never want now archbishop tri,1
"329",jeann darc new version paper sizecmcm grid which pose prefer,1
"332",jeann darc new version paper sizecmcm grid which pose prefer,1
"334",jeann darc new version paper sizecmcm grid which pose prefer,1
"335",amakusa shirou tokisada yes ilk jeann darc i hold certain respect his,1
"340",jeann darc alter year old never learn fuck read,0
"341",jeann darc new version paper sizecmcm grid which pose prefer,1
"342",dant jeann darc perhap enter fast move transport method like howev,1
"344",spent day citi burn joan arc jeann darc,0
"347",u kno freaki caster fatezero that obsess w saber bc think jeann darc that im obsess jeann darc,0
"349",jeann darc alter a sicken unpleas woman around howev share certain common ground ou,0
"351",great song for funni reason i find song suitabl tragic hero l,0.666666666666667
"354",jeann darc new version paper sizecmcm grid which pose prefer,1
"355",jeann darc new version paper sizecmcm grid which pose prefer,1
"356",jeann darc new version paper sizecmcm grid which pose prefer,1
"357",jeann darc new version paper sizecmcm grid which pose prefer,1
"360",jeann darc new version paper sizecmcm grid which pose prefer,1
"362",jeann darc new version paper sizecmcm grid which pose prefer,1
"364",jeann darc new version paper sizecmcm grid which pose prefer,1
"365",jeann darc new version paper sizecmcm grid which pose prefer,1
"366",jeann darc new version paper sizecmcm grid which pose prefer,1
"367",jeann darc new version paper sizecmcm grid which pose prefer,1
"369",jeann darc new version paper sizecmcm grid which pose prefer,1
"370",jeann darc new version paper sizecmcm grid which pose prefer,1
"371",jeann darc new version paper sizecmcm grid which pose prefer,1
"372",fgo chaldea academi jalter okay fine need help say abandon farc jeann dar,1
"373",jeann darc new version paper sizecmcm grid which pose prefer,1
"374",jeann darc new version paper sizecmcm grid which pose prefer,1
"375",jeann darc new version paper sizecmcm grid which pose prefer,1
"376",jeann darc new version paper sizecmcm grid which pose prefer,1
"377",jeann darc new version paper sizecmcm grid which pose prefer,1
"379",jeann darc new version paper sizecmcm grid which pose prefer,1
"380",jeann darc new version paper sizecmcm grid which pose prefer,1
"381",jeann darc new version paper sizecmcm grid which pose prefer,1
"382",trump support continu question arizona state rep eric descheeni navajo american legisl illega,1
"384",jeann darc new version paper sizecmcm grid which pose prefer,1
"385",jeann darc new version paper sizecmcm grid which pose prefer,1
"386",jeann darc new version paper sizecmcm grid which pose prefer,1
"387",jeann darc new version paper sizecmcm grid which pose prefer,1
"388",jeann darc new version paper sizecmcm grid which pose prefer,1
"389",jeann darc new version paper sizecmcm grid which pose prefer,1
"391",jeann darc new version paper sizecmcm grid which pose prefer,1
"393",jeann darc new version paper sizecmcm grid which pose prefer,1
"394",jeann darc new version paper sizecmcm grid which pose prefer,1
"395",jeann darc new version paper sizecmcm grid which pose prefer,1
"396",jeann darc new version paper sizecmcm grid which pose prefer,1
"397",yeah i wanna talk hang around jeann darc pain ass,0
"398",jeann darc new version paper sizecmcm grid which pose prefer,1
"400",dant jeann darc perhap enter fast move transport method like howev,1
"401",amakusa shirou tokisada yes ilk jeann darc i hold certain respect his,1
"403",wwjdd jeann darc flippin seek death flippin bug bite woul,0
"404",leader two deepli flaw signic mess charact pose ersatz jeann darc one alreadi buckl,0
"406",jeann darc alter year old never learn fuck read,0
"408",suppos jeann darc inspir clear never met talk hour,1
"410",this oc jeann darc this new oc jeann darc but evil this new new new oc jeann darc but evil and,0
"411",this oc jeann darc this new oc jeann darc but evil this new new new oc jeann darc but evil and,0
"413",this new new new new oc jeann darc evil loli also santa,0
"414",this oc jeann darc this new oc jeann darc but evil this new new new oc jeann darc but,0
"416",jeann d arc i just made twitter account jalter say fuck whi,0
"418",ruler jeann darc fateapocrypha figur i own tempt get,1
"419",good thing season azazel redempt jeann darc,1
"420",fgo chaldea academi jalter okay fine need help say abandon farc jeann dar,1
"424",here sneak peek la passion de jeann darc live score pianist dingdong fiel franc entri th,0.5
"428",jeann darc alter year old never learn fuck read,0
"429",to do list brew coffe master leav desk earli morn refus acknowledg hint,1
"430",also whoever heck jeann darc lookin charact i imagin anatomia she look cool,0.5
"435",tq news lawbreak take notic main st worcesterma well protect,1
"443",road work septemb th th crack seal eb transit lane montreal rd jeann darc blvd o,0.5
"444",aleksandra particip holi grail war toronto master berserk the servant particip,0.5
"445",ok chang mind gonna skip raid got jeann d arc final feel good kick bb ass,1
"455",i guess ill time tri cap jeann darc hope best,1
"458",here sneak peek la passion de jeann darc live score pianist dingdong fiel franc entri th,0.5
"459",here sneak peek la passion de jeann darc live score pianist dingdong fiel franc entri th,0.5
"460",here sneak peek la passion de jeann darc live score pianist dingdong fiel franc entri,0.5
"463",dant jeann darc perhap enter fast move transport method like howev,1
"466",fanart jeann darc realli like armour design fategrandord,1
"467",child mom friend call daisi mom love daisi child name enough que,1
"469",jeann d arc bc girl hot,1
"472",ill leav imagin but think precious littl diamond jeann darc,1
"473",fanart jeann darc realli like armour design fategrandord,1
"475",jeann darc burn stake askin borger,0
"478",child mom friend call daisi mom love daisi child name enough que,1
"479",child mom friend call daisi mom love daisi child name eno,1
"483",jeann darc alter year old never learn fuck read,0
"493",jeann darc sooo cute,1
"494",jeann darc here work lord my flag defend brethren luminosité eternell photo talent,1
"495",well mayb ignor mean aint jeann darc sweeti aint fight glori fa,1
