"","text","score"
"254",fear walk dead se sneak peek a friend convers ro,0
"255",fear walk dead se sneak peek a friend convers ro,0
"256",the walk dead season episod i savior,0.5
"257",a charact the walk dead,0
"258",rt like teen wolf walk dead gc must watch twd tw s beech,0.5
"259",curb your enthusiasm lost the walk dead round the twist survivor us,0.4
"261",marquei como visto fear the walk dead x weak,0
"262",previous amc the walk dead,0
"263",day the walk dead season,0
"264",meanwhil week episod the walk dead rick get big surpris,0
"265",mass effect dragon age origin life strang the walk dead season tomb raider,0
"266",stray kid walk dead thread,0
"267",i hope kazuya mishima appear walk dead show,0
"268",mass effect dragon age origin life strang the walk dead season tomb raider,0
"269",the west wing the wire grey anatomi the walk dead seinfeld,0
"270",faz o walk dead season final,0
"271",as communiti save survivor rescu weekend that time popul atlanta home,1
"272",name time best book movi tv show opinion harri potter book movi game thronesth w,1
"273",the final season the walk dead begin today episod now avail playstat store,0
"274",im go miss walk dead,0
"275",the walk dead minim sdcc exclus rick vacat zombi twd,0
"276",the walk dead shiva forc shiva action figur,0
"277",offic famili guy walk dead south park grey anatomi,0
"278",look dead ass camera said she determin threat societi ignor t,0
"279",if awak illus complet mad sh,0
"280",i like video the walk dead final season episod,0.5
"281",sandman the kind one xmen xcution song all sweet tooth the walk dead day gone b,0.5
"282",so mani choos but i go game throne scrub the walk dead ray donovan break bad,0
"283",in wake left the walk dead sunday becom ritual like nbd,0.5
"285",to know i probabl choos the bold type this us the walk dead probabl last season,0
"287",sens supernatur walk dead crimin mind,0
"288",i ad video playlist the walk dead season all end all out of tear,0
"289",we back live the walk dead season chapter,0
"290",walk dead game season tho i will legit watch million time can view just,0
"291",fearth walk dead crossov in season is a possibl we got this cover,0
"292",colman domingo teas fear the walk dead get new big,0
"293",fear walk dead se weak review pinkin major bleed cool news,0.2
"294",fear the walk dead season episod recap weak show snob,0
"295",marquei como visto fear the walk dead x weak,0
"296",omgggg the walk dead,0
"297",miss panel never fear we first look episod two the walk dead the final season suf,0
"298",overwatch mario kart telltal game walk dead assassin creed anim cross wild world,0
"299",is necessari die rick way kill rick murder can disappear,0
"300",one tree hill friend the walk dead this is us friday night tyke,0
"301",seen walk dead,0
"302",as communiti save survivor rescu weekend that time popul atlanta home,1
"303",excit share item shop dish soap bottl apron zombi walk dead halloween kitch,0
"306",like walk dead,0.5
"309",next the walk dead,0
"310",after littl bit hiccup stream final live ill continu playthrough the walk dead s,0
"311",there type peopl walk around the physic aliv spiritu dead and physic aliv,0
"312",i thought fossil dead gone but sad like idiot pal bernstein walk talk dead,0.2
"313",ok i just now start watch season the walk dead i stop watch season ish star,0
"314",the walk dead,0
"315",we back live the walk dead season chapter,0
"316",gostei de um vídeo walk dead our world hackcheat for infinit gold,0.5
"317",kingdom heart seri yes telltal game the walk dead pokemon crystal oxenfre untitl goos ga,0
"318",make debut fall,0
"320",the walk dead fear walk dead how get away with murder riverdal stranger thing,0
"321",true true bungo entir dlc flop destini dead,0
"322",je dirai walk dead,0
"325",walk dead,0
"326",rais hand miser end new telltal walk dead episod thirsti tha,0
"327",justifi son anarchi the walk dead seinfeld better call saul,0.5
"328",we back live the walk dead season chapter,0
"329",check broadcast playstat the walk dead the telltal seri collect live,0
"330",miss panel never fear we first look episod two the walk dead the final season suf,0
"331",and yet i smile king ezekiel the walk dead,0.5
"332",game throne the walk dead stranger thing la casa de papel the oa,0
"333",rais hand miser end new telltal walk dead episod thirsti tha,0
"334",turn the oa jane virgin the walk dead lost,0
"335",meanwhil week episod the walk dead rick get big surpris,0
"336",rt stan mcu xo weeknd walk dead steven ogg paul rudd spiderman fallout we can mutual,0
"337",im also think join walk dead cast wish luck,0.5
"338",i alway say im happi i real lash y look like walk dead without,0.5
"339",wait next episod walk dead final season like alsjdbej m love,0.666666666666667
"340",i like video episod trailer explain telltal the walk dead final season episod,0.5
"341",you zombi apocalyps king queen the walk dead standbackrickandmichonn,0
"342",fear walk dead episod recap a weak reunion,0
"343",omg momo love much can next episod walk dead cori plz bye love momo,0.666666666666667
"344",the walk dead obv itv victoria anyth gordon ramsey life piec call midwif also potential,0
"345",i never thought id day im walk groceri store i man lean car when i get c,1
"346",the walk dead game throne friend rick morti bojack horseman,0
"348",next the walk dead,0
"350",marriedwithseri assistindo fear walk dead se tv time,0
"351",the mysteri filthi woman skyrocket charact al got knock peg do,0
"352",the walk dead the final season your still littl youtub,0
"353",make debut fall,0
"354",the walk dead no man land,0
"355",the walk dead the final season episod get heartbreak firstlook footag,0
"356",well já jogast walk dead,0.5
"357",fear the walk dead episod photo preview video,0
"358",so thor ill odin rodent im omnipot let im reload immedi bomb,0
"359",check walk dead s pretti good show,0.5
"360",the walk dead south park will debut combin st season fall,0
"361",the time jump cool tension rick negan,0.5
"362",im watch fear walk dead x weak,0
"363",everi pictur frighten it like walk dead,0.333333333333333
"364",rais hand miser end new telltal walk dead episod thirsti tha,0
"365",colman domingo teas realli big bad also good bit hope,0.5
"366",it alway sunni philadelphia the walk dead bojack horseman ru paul drag race the simpson pretti m,0
"367",look like scene walk dead,0.5
"368",make debut fall,0
"369",look like daryl get new best friend season,1
"370",check the walk dead compendium one paperback robert kirkman charli adlard,0
"371",name time best book movi tv show opinion maze runner seri narnia walk dead,0.5
"372",so plan watch walk dead tonight s peppa pig instead wtaf,0
"373",you might walk dead rottweil dog head chop park spik,0
"374",miss panel never fear we first look episod two the walk dead the final season suf,0
"375",american horror stori the xfile charm origin the walk dead fireflyseren,0.5
"376",the walk dead season episod in harm way kenni eye is gone,0
"377",blindspot prison break the game throne the walk dead,0
"378",make debut fall,0
"379",marquei como visto fear the walk dead x weak,0
"380",im yo these white hair white senat look like walk fuck dead we got get rid ol,0.333333333333333
"382",that replica take back hallway u got arrow near dead bodi floor,0
"384",stream will regular time tonight between pm pm mdt have finish laundri get clean done i,1
"385",miss panel never fear we first look episod two the walk dead the final season suf,0
"386",miss panel never fear we first look episod two the walk dead the final season suf,0
"387",game throne vike us walk dead offic,0
"388",never thought i shit way mfs act i thought dead last time i saw,0
"389",so word street the walk dead daryl interest play johnni blaze p,0
"390",ok i just now start watch season the walk dead i stop watch season ish star,0
"391",previous walk dead,0
"392",meanwhil week episod the walk dead rick get big surpris,0
"393",one tree hill friend girl meet world this is us the walk dead,0
"394",ok like guy come today wife push babi stroller re smile wal,1
"395",previous the walk dead,0
"396",there type peopl walk around the physic aliv spiritu dead and physic aliv,0
"397",the walk dead no the macri cat,0
"398",the walk dead game throne psych star trek voyag the offic,0
"399",were third batch general putin expeditionari forc the first two batch kill he keep send,0
"401",check the walk dead compendium one paperback robert kirkman charli adlard,0
"402",so one end rais dead,0
"403",battlestar galactica lost game throne walk dead the blacklist,0
"404",fear the walk dead alway make think tv spin off just call fear titl,0
"405",season best far film season soon about season get ar,1
"406",arquivo x buffi demolidor the walk dead game throne,0
"407",sam winchest supernatur glenn rhee the walk dead ami santiago brooklyn nine nine mike ros,0
"408",telltal the walk dead michonn episod what we deserv end no commentari,0
"409",the walk dead vs lucif rt vote,0
"410",michonn daughter elodi serious danger month new get exclus preview befor,0
"411",nah ima dead i start see white peopl walk round nike logo cut cloth,0
"412",meanwhil week episod the walk dead rick get big surpris,0
"413",i like video the walk dead season leadership clash trailer amc seri,0.333333333333333
"414",walk dead worth,0.5
"416",spiderman review look fire shame i need look let play cant play least,0
"417",fear walk dead weak s review,0
"418",colman domingo teas realli big bad also good bit hope,0.5
"419",shiver think live enemi matter fearsom far prefer walk,0.5
"420",you take time hear real truth both parti if shock walk dead,0
"421",content curv im weird gent nerd hun like gent good sport stuff,0.666666666666667
"423",ok i just now start watch season the walk dead i stop watch season ish s,0
"424",lost seinfeld the middl the walk dead leav beaver eclect,0
"425",i feel way like fan put over posit tint peopl consum work,1
"426",game throne westworld shameless the tudor outland the walk dead,0
"427",final fantasi x crisi core final fantasi vii walk dead st season kingdom heart bbs sonic adventur,0
"428",quot fav walk dead charact season ill allow pass,0.5
"429",firewatch farcri the last us telltal walk dead until dawn,0.5
"430",this dude walk across the street dead ass blew me a kiss while i was at a red light lmfao,0
"431",live now the walk dead season come hang retweet appreci,0
"432",meanwhil week episod the walk dead rick get big surpris,0
"434",lucil bat the walk dead lu,0
"435",i like video let play the walk dead we found a sex tape,0.5
"436",i just incred vivid flashback one time i wept finish telltal game the walk dead sea,0.5
"437",make debut fall,0
"438",day the walk dead season,0
"441",sone peopl look dead eye kept walk i guess im entitl respons feel littl rude,0
"442",part andrew lincoln talk first last comiccon experi preview the walk dead season san die,0
"443",michonn daughter elodi serious danger month new get exclus preview befor,0
"444",the mysteri filthi woman skyrocket charact al got knock peg do,0
"445",were third batch general putin expeditionari forc the first two batch kill he keep send,0
"446",game of throne the walk dead black sail the tudor the great british bake off bonus the t,0.666666666666667
"448",thank god presid,1
"449",my name is earl the offic famili guy the walk dead seinfeld,0
"450",my top game throne the walk dead true blood outland banshe,0.5
"451",i hear angel talk now im dead man walk,0.5
"452",meanwhil week episod the walk dead rick get big surpris,0
"454",the walk dead final season reveal episod trailer game rant,0
"455",make debut fall,0
"457",walk dead se,0
"458",the walk dead return home it hot too cold the toilet beyond disgust didnt eat,0.25
"459",rediffus the walk dead telltal saison ep,0
"460",rais hand miser end new telltal walk dead episod thirsti tha,0
"461",some basic concept i put slash harvest moon a wonder life hm anoth wonder,1
"462",i like video the walk dead a new frontier kate full romanc all romanc scene season,0.5
"463",the walk dead season start husband birthday i plan make theme day time check,0
"465",good ep though in tradit ss grotesqu twds morgancentr here not here i like la,1
"466",i ad video playlist fear walk dead x weak reaction,0
"467",i like video the walk dead a new frontier kate romanc episod,0.5
"468",walk dead eh ruim,0
"469",make debut fall,0
"470",i like video the walk dead episod smoke weed refus to smoke altern choic a,0.2
"471",make debut fall,0
"473",i never thought id day im walk groceri store i man lean car when i get c,1
"474",gawd peopl just edg ate unhing maniac hatefil illog irrat,0
"475",everyday i stuck channel my child dead peopl respons walk free make new memori wi,0.333333333333333
"477",wait i want add nurs jacki c word the leftov fall sky defianc z,0
"478",batwoman make debut fall,0
"479",name time best book movi tv show opinion the walk dead seri,0.5
"480",game throne doctor who the walk dead lost impract joker,0
"481",the best exchang though some fuck moron claim episod spanish s audienc,0.333333333333333
"482",s walk dead just gonna netflix orrr,0
"483",qual seri tu mai gosta nossa tem variasss orphan black brooklyn walk dead ai n sei,0
"484",like mani peopl i understand terrorist son walk free a,1
"485",i like video the walk dead season twd episod gameplay breakdown,0.333333333333333
"486",some ticket remain world premier sunday night london you not want miss cast crew celeb,0.5
"487",chuck battlestar galactica the walk dead seinfeld,0
"488",er fear walk dead game throne vike the queen nose,0
"489",look i met tom payn aka jesus walk dead i sure i met new husband s beyond ador sweet person,0.5
"490",miss panel never fear we first look episod two the walk dead the final season suf,0
"491",i like the walk dead,0.5
"492",i ad video playlist a new frontier the walk dead a new frontier,0
"493",rais hand miser end new telltal walk dead episod thirsti tha,0
"494",rais hand miser end new telltal walk dead episod thirsti tha,0
"495",i never thought id day im walk groceri store i man lean car when i get c,1
"496",telltal walk dead tv show never,0
"497",so se fear walk dead almost entir spanish on amazon s even mark esp,0
"498",aaaaaaaaaa quero muito assistir the walk dead,0
"499",ok tast kinda trash guess dont rli watch lot seri anymor rip crimin mind wal,0
"500",talk robot the democrat parti mindless mass walk around like the walk dead they danger,0.25
