"","text","score"
"349",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"351",what last knife just knife featur fix blade tactic kukri this knife releas ou,0
"352",the jacket ryan long blade runner fantast also blade runner far best movi last year,1
"354",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"356",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"359",the last page blade stranger instruct booklet gold,0.5
"360",wouldnt nice never wear heavi chaffi i solut,1
"364",blade good choic love last antman much cours two i think favorit w,1
"365",alway smile drive blade throat it last thing confus,1
"366",well kinda suck blade runner now last time i anyt,0.5
"370",must disband what good can come committe like derek hanekom pravin go,1
"371",must disband what good can come committe like derek hanekom pravin go,1
"379",when squeez everi last bit toothpast tube cut shit open razor blade there lot left,0
"380",if ever find pass slash throat odd last convers head went i can raz,0
"381",if ever find pass slash throat odd last convers head went i can t,0
"383",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"384",doubleedg best close econom you can buy handl blade wh,1
"385",i alway like lever open knive bought sever i initi like good qualiti whe,0.75
"386",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"387",and fleshi sword which i know well it blade devour soul,1
"388",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"391",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"392",see last one trembl fear slowli walk toward timid fighter dont worri youll join yo,0
"393",honest just keep go edit deck can complet abus sleight by t,1
"394",whoa wtf the last time i evad servant servant abl evad oppon phantasm blade,1
"397",must disband what good can come committe like derek hanekom pravin go,1
"398",must disband what good can come committe like derek hanekom pravin go,1
"399",to fair re proper go s electroblad runner vibe pictur soun,1
"400",i complet game aca neogeo the last blade win,1
"401",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"402",no predomin defens midfield ask fill right side,1
"403",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"404",just rememb last semest colleg peer mine wrote colleg essay greatest par,1
"405",is blade braxton wrestlecrap last i know actual cheerlead outfit cuz won wwe auction,1
"407",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"408",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"409",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"410",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"411",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"412",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"414",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"415",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"416",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"417",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"418",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"419",must disband what good can come committe like derek hanekom pravin go,1
"420",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"421",must disband what good can come committe like derek hanekom pravin go,1
"422",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"423",i think probabl just go blade runneri paranoid cyberpunk aesthet itll b,0
"425",must disband what good can come committe like derek hanekom pravin go,1
"426",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"427",yeah serious the glitch came last updat i heard work around like use,0.666666666666667
"428",situat exist dri fight ideal order close map especi comp wi,1
"429",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"430",the now won game preseason last two regular season combin,1
"431",must disband what good can come committe like derek hanekom pravin go,1
"432",must disband what good can come committe like derek hanekom pravin go,1
"433",ancnec must disband what good can come committe like derek hanekom pravin,1
"434",best movi i saw last year okay great year movi gem like the shape water call me by,1
"437",transport minist dr blade nzimand say immedi plan scrap etol system gauteng last month,0
"438",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"440",get hand complet game battlest start blade latest peripher to top o,1
"442",transport minist dr blade nzimand say immedi plan scrap etol system gauteng last month,0
"443",exsoldi vii just hr retweet chanc free tee,1
"444",empir strike back dark knight blade runner alien dark knight rise last jedi return k,0
"445",empir strike back dark knight blade runner alien dark knight rise last jedi return o,0
"446",transport minist dr blade nzimand say immedi plan scrap etol system gauteng last month,0
"447",transport minist dr blade nzimand say immedi plan scrap etol system gauteng last month,0
"448",transport minist dr blade nzimand say immedi plan scrap etol system gauteng,0
"449",situat exist dri fight ideal order close map especi,1
"450",despis icon les premier suicid silenc whitechapel chelsea grin carnifex ang,1
"451",the last day english summer holiday program telli strict ballroom bbc lunchtim id,0
"452",sometim can take last minut right type becom avail,1
"454",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"455",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"457",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"458",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"459",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"460",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"461",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"462",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"465",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"466",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"468",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"469",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"470",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"471",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last month du,0
"472",capitalist communist blunt blade contradict resolut taken gauteng anc structur recent last,0
"474",ok peopl last month told i look like pete i think safe say t,1
"475",also robocop the thing the princess bride raider lost ark the termin the breakfast club,0
"476",excel stream tonight progress ffvi small snag fix just like previous night two ne,0.75
"477",make sad never got last bronx game alway consid first one par origin s,0
"480",lt each fluid move attack violent effici last long last oppon lay pin,0
"481",day hot mess express come she whine fell grass perfect fine pick t,0.5
"482",the legend of zelda magic light of the last blade,1
"484",i put note trust blade i wanna last one i want em,1
"485",i just check grand final blade stranger wnf last night im kinda surpris game alr,0.5
"488",tiger current green boston work two putter taylormad mallet one use last,1
"491",i just check grand final blade stranger wnf last night im kinda surpris game alr,0.5
"492",tri panic annoy prick last year might accommod again,0
"493",i just check grand final blade stranger wnf last night im kinda surpris game,0.5
"494",make sad never got last bronx game alway consid first one par origin s,0
"495",make sad never got last bronx game alway consid first one par origin s,0
"496",make sad never got last bronx game alway consid first one par origin s,0
"497",make sad never got last bronx game alway consid first one par origi,0
"499",oh crap oh crap oh crap time last resort sword knight aim blade stomach readi,0
"500",oh fuck i forgot tbf wank last ish song nd law well,0.5
