"","text","score"
"177",i like video the first person suggest mail pigeon,1
"178",hack game gu brave default bioshock nier automata toz tww now botw feel exp,0.5
"181",kinda cheat pokemon crystal im johto kid drakenni gestalt n dod rune factori seri o,0
"182",origin nier au actual bc either definit destroy human mayb d,0
"184",also great list game i owe much i think often bout nier love soundtrac,1
"185",devil may cri nier automata persona skullgirl,0
"186",want niervrisrezi au somehow inject android angst right,1
"188",portal the dragon age seri dishonor witcher nier automata,0
"189",kingdom heart persona nier automata divin origin sin final fantasi,0
"190",nier automata brave default second final fantasi ix monster hunter world honkai impact one mobil,0.5
"191",love charact namegam name last name meme nier nier,1
"192",final im happi share everyon ive work a complet translat nier replic drama c,1
"193",shadow colossus red dead redempt demon soul nierautomata one i pla,0
"195",what papa nier smash pass,0
"196",nier automata freedom planet guilti gear rev final fantasi street fighter third strike i suppos mayb sfv,0.5
"197",nier gestalt automata journey resid evil parasit eve final fantasi x,0
"199",had great time play devil may cri everyon relearn game blast hope,0.5
"200",nier automata cool game,1
"201",mass effect tomb raider destini horizon zero dawn nier automata,1
"202",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"203",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"204",no game broken heart anyth like nierautomata yet quit possibl favorit game time,0.5
"206",kirbi devil may cri pokemon gold nier automata monster hunter,0.333333333333333
"207",san gross hésitat metal gear solid kingdom heart pillar etern bloodborn nier automata,0.5
"208",ps ape escap n super smash bros dreamcast sonic adventur ps ssx gamecub phantasi star onlin ep ii xbox,0.5
"210",monster hunter doom nier automata favorit video game ost time,0
"211",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"213",street fighter v hollow knight zero escap seri persona nier automata honor mention night woo,0.666666666666667
"214",direct correl jrpgs i choos finish good run anim okami bot,1
"218",i still finish nier automata horizon zero dawn w and witcher i bet movi releas bef,1
"219",nier girl just cute automata girl honest gestalt ever get remak kainé hotter b,1
"221",the end horizon zero dawn nier automata theyr littl sad but joy made cri,0.666666666666667
"223",particular order life strang alic mad return nier automata oxenfre final fantasi x,0
"225",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"226",fuck play nier automata pls,0
"228",ani possibl get nier backward compat xbox one,0
"229",the ultim doom halflif bloodborn undertal nierautomata,0
"230",typemoon franchis nier franchis monster hunter franchis ninja gaiden bayonetta need for speed franchis ive,0
"231",kingdom heart super smash bros tbh brave default tbh pokémon persona honor men,0.75
"233",close quit nier automata off persona devil survivor splatoon,0.5
"234",devil summon raidou kuzunoha outlast off nier automata persona,0
"235",ps ape escap n super smash bros dreamcast sonic adventur ps ssx gamecub phantasi star onlin ep ii,0.5
"237",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"238",tactic ogrelet us cling togeth fire emblemgenealog holi war persona etern punish nier xenogear,0
"242",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"244",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"246",wadanohara great blue sea persona innoc sin nier gestaltreplic legend zelda windwak paper,0.5
"247",final im happi share everyon ive work a complet translat nier replic drama c,1
"248",world end nier automata link awaken mass effect virtu last reward,1
"249",earthbound yoshi island final fantasi ix nier automata anim cross new leaf honor mention persona,1
"250",gestaltni good good boy,1
"251",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"252",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"253",alright fella kill havent finish nier gow doom sever indi purchas never play end year,0
"255",mayb play nier will distress tho,0
"257",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"258",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"259",you think i play seen much nier thank,1
"262",final fantasi xx monster hunter world the witcher god war nierautomata,0
"263",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"265",final fantasi ix legend zelda ocarina time nier gestaltreplic littl nightmar guardian hero,1
"266",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"267",nier automata arcanum saint row titanfal the sim,1
"268",final im happi share everyon ive work a complet translat nier replic drama c,1
"270",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"271",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"272",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"273",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"274",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"275",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"277",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"280",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"281",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"282",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"283",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"284",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"285",persona resid evil nier silent hill metal gear solid,0.666666666666667
"287",red dead redempt deus ex yakuza nier automata devil may cri,0
"288",bad part nier one seiyuu p,0
"289",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"290",bring back nier automata seri i influenc get game id love full run,1
"292",fire emblem echo pokemon heart gold valkyria chronicl nier automata graviti rush,1
"293",nier automata the secret monkey island dark soul starcraft overcook everyon unfollow bc im weird,0
"294",dark soul bloodborn tale abyss nier automata fire emblem awaken,0
"296",i love nier automata but one sin gameplay make arpg ever make hitstun,0.5
"297",after nier ill probabl anoth slower playthrough shenmu i think event i never seen,0
"300",pokemon rubi lost odyssey oblivion nier automata the wind waker,0
"301",this probabl anyth anyon follow know alreadi fun talk,1
"303",i fuck just remind incid mackerel nierautomata i want cri,0
"304",i fuck just remind incid mackerel nierautomata i want cri,0
"305",a link past nier super metroid footbal manag year pokemon red,1
"306",never go keep play nier attack fervor someon whose god i insult,0.333333333333333
"307",yeah like die like wow im shit instead wow this game shit and someti,0.571428571428571
"308",ace combat thousand year door dead rise majora nier,0
"309",blast nier automata music i can get hype finish present whole damn project,0
"311",a guy i talk argu nier game end sad,0
"315",our niera chibi armi aahhhhh cute omgggg,1
"316",my favorit well it first nier game well nier automata one favorit,1
"318",night in the wood nier automata yoko taro game play heard other also great,1
"322",fatestay night umineko nier zero escap seri magic the gather,1
"324",kingdom heart metal gear solid nier automata super smash brow mele drink game,0.666666666666667
"325",time favorit depress game nier,0
"326",nier automata fuckin masterpiec dawg like holi shit never play game even close satisf,0.5
"327",nier automata doom origin celest metroid fusion bayonetta,0
"328",pokemon emerald nier automata starbound breath wild portal,0
"329",silent hill metal gear solid final fantasi vii nier automata resid evil remak,0.666666666666667
"331",nier automata portal pokemon mysteri dungeon bind isaac skyrim,0
"333",pmd explor sky silent hill nier automata soma undertal,1
"334",metal gear solid nier automata zelda breath wild child light metroid prime,0.5
"335",nier automata kingdom heart yakuza virtu last reward bayonetta,1
"338",nier automata i cri oml the legend zelda breath wild the last us the messeng final fantasi vi i,0
"342",nier feel like one idea just went you know let sjust roll,1
"343",im kind bullshit legend zelda twilight princess dragon age ii know devil,0
"345",our niera chibi armi aahhhhh cute omgggg,1
"346",fallout nv ani soulsbourn game for honor nier automata ani infam game,0.5
"347",i love nier well friend time gam,1
"350",thank give us they absolut favourit charact,1
"351",castlevania symphoni night bayonetta yakuza nier automata fallout new vega,0
"352",our niera chibi armi aahhhhh cute omgggg,1
"354",hyperlight drifter nier automata legend zelda breath wild persona seri esp pokemon hgss though,0
"356",nier automata hard mode higher least in short i hate,0
"357",our niera chibi armi aahhhhh cute omgggg,1
"359",nier automata monster hunter u leagu legend world warcraft jak there real theme i pl,0
"360",super smash bros mele the world end with you super mario rpg kid icarus upris nier automata,0.666666666666667
"361",shadow colossus nier automata castlevania symphoni night detroit becom human dramat murder,0
"363",katamari nier gestalt kirbi adventur stardew valley wariowar alt spanki quest puyo pop super mario world,1
"364",final fantasi x nier haunt ground yakuza dead premonit this actual realli hard,0
"365",a link to the past earthbound super metroid persona nier automata,1
"366",final play rest nier automata get spoil anyth,0
"367",probabl peopl review jrpgs dont even proper play,1
"368",nier one favorit game yes i like even bit automata mani way,1
"369",i fuck just remind incid mackerel nierautomata i want cri,0
"371",today gorgeous yorha no type b nier automata more,1
"372",today stun yorha no type b nier automata more,0
"375",hahaha oh go hard nier automata persona zelda ocarina time chrono trigger castleva,0
"376",wiz n liz fantast dizzi diablo aladdin demon soul honor mention sonic cool spot mega bomberman c,0.666666666666667
"377",gear war god war nier automata bloodborn dark soul for current,0
"379",thank give us they absolut favourit charact,1
"382",metal gear solid look m alreadi cheat spelunki mega man x whatev breath wild nier,0.333333333333333
"383",both except differ reason though nier automata surreal emotio,1
"384",xenoblad chronicl monster hunter ultim pokemon blackwhit nier automata skyrim,0
"385",it tough call i like first game automata lot reason,1
"386",the legend zelda resid evil nier shenmu killer,0
"388",our niera chibi armi aahhhhh cute omgggg,1
"389",our niera chibi armi aahhhhh cute omgggg,1
"390",hmm ive never heard anyon say origin nier bad game though i say f,0
"392",metal gear solid son liberti nier automata yakuza pubg command conquer alert honor mentio,1
"394",rainbow six sieg call duti modern warfar wargam red dargon valkyria chronicl nier automata,1
"397",shadow colossus legend zelda twilight princess nier automata the evil within fire emblem awaken,0
"398",tetri the nes version accept imit nier automata soul calibur vagrant stori god i want hd remak,0
"400",crash bandicoot spyro year dragon nierautomata bayonetta fabl ii,0
"402",nier seri drakengard ani digimon game ever paper mariottyd all hack game,0
"404",i gotta say nier gestalt cuz nier automata got popular ppl say nier assum your talk au,1
"405",nier automata xenoblad trail cant choos monster hunter worldgu tale berseria,0
"406",fe awaken halo nier automata smash metal gear solid,0.5
"407",i never want nier one favorit game yet appar bad,0
"409",dark soul metal gear solid final fantasi vii silent hill nier automata,0.666666666666667
"411",prepar golden tast no more hero nier gestalt metal gear solid sonic knuckl paper mario the tho,1
"412",undertal earhtbound mother nier automata pokemon crystal breath wild beginn guid,0
"413",your nonlor video fun enjoy content im realli glad branc,1
"414",metal gear solid final fantasi warcraft ii dark saga mario parti e nier automata,0.5
"415",macmikesenpai impactfuma here reward praetor,1
"417",nier automata fire emblem path radianc persona golden torna golden countri,1
"418",worth tri get hand older nier actual nier,1
"419",weiss i suppos children precious parent nier of cours,1
"421",im im queer dont nier,0
"422",dark soulsbloodborn lisa nier automata night wood phantasi star onlin game world e,0
"423",i like video nier shadowlord chiptun cover,1
"426",im happi end like nier much,1
"427",undertal earhtbound mother nier automata pokemon crystal breath wild beginn guid,0
"428",final fantasi loz windwak super mario odyssey nier automata dragon quest,1
"430",undertal earhtbound mother nier automata pokemon crystal breath wild beginn guid,0
"432",okami final fantasi x metal gear solid nier gestaltreplic monster hunter world,0.5
"433",for peopl reason think disappoint score nier automata nioh horizon,0
"434",im hope pc port solid next thing i want anoth nier situat,1
"435",alright fine im buy spiderman game im gonna finish nier automata first,1
"436",bayonetta nier automata final fantasi x castlevania curs dark bastion,0
"437",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"438",one favorit game time nier critic pane becaus,0
"440",persona nier automata devil may cri monster hunter ultim dungeon dragon fight dd game,0
"442",what nintendo direct most rumor stuff nsmbu port rumor mp trilog r new ssbu charac,0
"443",merri go round heartless remkd amus park nier automata,0
"444",for peopl reason think disappoint score nier automata nioh,0
"446",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"447",bioshock graviti rush persona portabl nierautomata virtu last reward,1
"449",loz breath wild undertal celest nier automata world warcraft,0
"452",hey five killer harvest moon nier automata earthbound undertal,0
"453",monster hunter world nier automata metal gear rise reveng bloodborn persona,0
"454",swear tomorrow nier automata soundtrack walk home work boy i forgot much thing,1
"455",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"457",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"458",make the origin nier bc pleas,0
"460",i like video holidayboulevard of broken dream,0.5
"461",if nier automata isnt worth game,1
"462",weiss disgust she abandon children seek comfort arm swain nier ah dammit this damn,0.333333333333333
"466",nier atomata saint row the bind isaac rebirth borderland wolfestein new order,1
"467",actual hard bcus wanna put tlou nier lost legaci ndndnd also peach ds game,0.333333333333333
"468",niernier automata zone ender ystrail seri sin punish sakura war,0
"470",dark soul nier automata super mario dead space the legend zelda majora mask,0.333333333333333
"471",fragil dream farewel ruin the moon transistor persona nier automata dragon age,0
"472",homuratrash bird arent great holi shit,0.5
"473",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"476",swanswan hi anim everi frame fresh anim when charact talk s just,1
"477",kingdom heart persona yakuza resid evil nier automata,0
"478",nierautomata the wake dead season kingdom heart devil may cri dant awaken a hat time,0
"481",mario sunshin wind waker smash mele nier automata and sonic adventur battl im bias toward gc game,0
"482",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"484",scoobi doo night fright nier automata horizon zero dawn bioshock infinit super mario su,0.666666666666667
"486",nine hour nine person nine door final fantasi vii mother nier devil may cri,0
"487",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"488",the come nier orchestr arrang special box edit appear contain phrase written angel script it s,1
"490",unpopular opinion small rant it often question mani lewd account zero dra,0
"491",the come nier orchestr arrang special box edit appear contain phrase written angel script,1
"492",dragon age origin fire emblem awaken persona nier automata the wolf among us i like flashi artstyl roma,1
"495",shovel knight risk rain danganronpa v chrono trigger nier automata but most picross,0
"496",undertal nier automata kingdom heart hollow knight ori blind forest,0
"499",bloodborn nier yakuza silent hill shadow colossus,1
"500",weiss such silenc bode ill there troubl way im sure nier that i love your optimist,1
