"","text","score"
"151",indi prove ground marvel dc though just diff c,1
"152",if havent regist free entri sure today secur free entri show regist,1
"153",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"154",clear job ny network engin senior,1
"155",clear job sc network engin senior,1
"156",clear job nj network engin senior,1
"157",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"159",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"160",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"161",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"162",if havent regist free entri sure today secur free entri show regist,1
"163",if havent regist free entri sure today secur free entri show,1
"164",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"165",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"166",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"167",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"168",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"169",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"170",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"171",the ultim prove ground arriv open tournament one man fast break will fir,0.5
"173",the ultim prove ground arriv open tournament one man fast break will,0.5
"174",hundr joke dont know begin die everi live thing expos unabl,0
"175",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"176",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"177",despit lose ground feet father sudden demis go resum shoot saturday,0
"180",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"182",and retort left cri racist slogan make feel like,0.5
"184",detain break silenc member human right attorney south hill prove milita,0.5
"186",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"187",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"189",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"190",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"192",apg oktoberfest aberdeen prove ground md famili fun event focus german food live band kid activ car,1
"193",mayb just good question vice versa,0.5
"194",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"195",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"196",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"200",detain break silenc member human right attorney south hill prove milita,0.5
"202",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"203",oh realli downgrad i work ass acw sinc day one sto,1
"204",detain break silenc member human right attorney south hill prove milita,0.5
"205",detain break silenc member human right attorney south hill prove milita,0.5
"206",detain break silenc member human right attorney south hill prove milita,0.5
"208",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"209",i ad video playlist trick you cant do skate but can toni hawk prove ground,0
"210",oh realli downgrad i work ass acw sinc day one,1
"213",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"217",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"220",chill astro babi aberdeen prove ground,0
"224",i like video trick you cant do skate but can toni hawk prove ground,0.5
"225",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"226",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"227",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"229",career fair harford counti maryland appli work us armi aberdeen prove ground thei,1
"230",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"231",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"232",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"233",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"234",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"235",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"236",i amaz time preach aberdeen prove ground chapel today some america best men women,1
"237",detain break silenc member human right attorney south hill prove milita,0.5
"239",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"240",career fair harford counti maryland appli work us armi aberdeen prove ground thei,1
"241",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"245",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"248",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"249",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"250",veri proud year old cycl km whilst carri belong cycl,1
"251",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"252",apg oktoberfest aberdeen prove ground md famili fun event focus german food live band kid activiti,1
"253",i like video trick you cant do skate but can toni hawk prove ground,0.5
"255",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"258",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"259",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"260",also flaw intellig dick cheney paul wolfowitz other deliber manipu,0
"261",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"262",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"263",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"264",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"265",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"266",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"267",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"268",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"269",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"270",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"271",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"272",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"273",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"274",modi govt fail deliv basic promis almost grander one the modi govt spend,0
"275",modi govt fail deliv basic promis almost grander one the modi govt spen,0
"276",i admit i think stronger ticket harrisanyon i know biden kick ass debat,1
"279",a nobl caus keep water resourc clean as know understand avail freshwat,1
"281",first i like method better good bad approach second xfiniti driver,0.75
"283",time make histori prove ground champion readi defend titl t,1
"289",let stop talk past look futur after offic dan show defeat,1
"293",detain break silenc member human right attorney south hill prove milita,0.5
"294",celtic ranger player prove throw ground cheapli foul import,0
"300",detain break silenc member human right attorney south hill prove milita,0.5
"303",detain break silenc member human right attorney south hill prove milita,0.5
"304",detain break silenc member human right attorney south hill prove milita,0.5
"307",the great thing annual prove ground sort new charact plus,1
"311",still answer peopl prove wrong give weak ass clapback ok sweeti,0
"315",the pass game issu howev ground game point depth backfield prove success,1
"318",i encourag outpour love support prove two side can come togeth common ground,1
"322",detain break silenc member human right attorney south hill prove milita,0.5
"324",and still victori still prove ground champion,1
"325",and still victori still prove ground champion,1
"331",time make histori prove ground champion readi defend titl fo,1
"332",anoth excit debut count wrestl welcom look first win cw ta,1
"333",prove wilder point guy tri get back limelight lose grou,0
"334",i like video flat earth simpli prove ground which princip gonna it all,1
"335",career fair harford counti maryland appli work us armi aberdeen prove ground thei,1
"340",show is father daughter small bitter hate intoler jealousprov intent,0
"343",detain break silenc member human right attorney south hill prove milita,0.5
"344",twittler shut one day paus honor john mccain but gee thank pr,1
"346",detain break silenc member human right attorney south hill prove milita,0.5
"347",apg oktoberfest aberdeen prove ground md famili fun event focus german food live band kid activiti,1
"352",art work my youngest artist son it belong wall love,1
"353",detain break silenc member human right attorney south hill prove milita,0.5
"354",detain break silenc member human right attorney south hill prove milita,0.5
"364",die fall among us aberdeen prove ground,0
"367",superson fast run aberdeen prove ground,1
"371",detain break silenc member human right attorney south hill prove milita,0.5
"372",detain break silenc member human right attorney south hill prove milita,0.5
"373",awesom real car high speed armco guardrail those old schooler brave tough,1
"374",detain break silenc member human right attorney south hill prove milita,0.5
"376",detain break silenc member human right attorney south hill prove milita,0.5
"378",detain break silenc member human right attorney south hill prove milita,0.5
"379",detain break silenc member human right attorney south hill prove milita,0.5
"381",left wing extrem prove danger right wing extrem at least right wing extremist,0.5
"382",detain break silenc member human right attorney south hill prove milita,0.5
"384",detain break silenc member human right attorney south hill prove milita,0.5
"385",detain break silenc member human right attorney south hill prove milita,0.5
"386",iof detain break silenc member human right attorney south hill prove m,0.5
"387",i like video hvr earli access updat alpha u prove ground test scene,1
"388",chelsea look europa prove ground their first goal season top,1
"392",clear job nj engin manag,1
"394",left wing extrem prove danger right wing extrem at least right wing extremist,0.5
"396",gamer tag glogangi refus go prove ground spend anymor vc just make guy disappearit aint right,1
"397",lot lincoln sparrow cypress provinci park today small group grassi clear often prove b,1
"398",left wing extrem prove danger right wing extrem at least right wing extremist,0.5
"406",everyth wrong anchor by pass journalist ground get emot charg,0
"407",someon prove ground now know work make work,1
"412",i like video hvr earli access updat alpha u prove ground test scene,1
"414",church sing prove ground everyon if can sing black one room church right,1
"422",yes you may get hurt hurt prove wil,0
"423",left wing extrem prove danger right wing extrem at least right wing extremist,0.5
"424",wanna know true natur realiti for year rupert sheldrak ground break research pro,0
"425",nws alertgt flood warn affect locat includ middl river cockeysvill aberdeen havr de grace aberdeen,1
"427",left wing extrem prove danger right wing extrem at least right wing extremist,0.5
"428",left wing extrem prove danger right wing extrem at least right wing extremist,0.5
"429",left wing extrem prove danger right wing extrem at least right wing ex,0.666666666666667
"431",how sport ground perform like the home alburi tiger club ltd still look great player ca,1
"432",if trump fascist resi,0.5
"434",if trump fa,1
"439",widespread panic morrison co widespread panic red rock morrison co set i pigeon gt,0
"440",man veronica mar like prove ground actor go appear twilight film there least one everi season,0.5
"441",last night session parti go druidic prove ground dungeon heng tuvaal ha,0
"442",it great texa and vote unanim,1
"443",idlib make nice prove ground x missil mig savastleyka fli iran drop let inert,1
"445",idlib make nice prove ground x missil mig savastleyka fli iran drop let inert,1
"446",idlib make nice prove ground x missil mig savastleyka fli iran drop let,1
"449",apg oktoberfest aberdeen prove ground md famili fun event focus german food live band kid activ car,1
"450",apg oktoberfest aberdeen prove ground md famili fun event focus german food live band kid activ car,1
"457",apg oktoberfest aberdeen prove ground md famili fun event focus german food live band kid activiti,1
"459",region birthplac impress amount food compani went nation join,1
"461",didyouknow region birthplac impress amount food compani went nation,1
"463",nasa invit media wit final orion parachut test arizona desert nasa invit media view f,0
"466",nasa invit media wit final orion parachut test arizona desert nasa nasa,0
"468",nasa invit media wit final orion parachut test arizona desert nasa invit media view final,0
"471",nasa invit media wit final orion parachut test arizona desert nasa nasa invit media view,0
"472",nasa invit media wit final orion parachut test arizona desert nasa nasa invit media view,0
"473",nasa invit media wit final orion parachut test arizona desert nasa nas,0
"474",nasa invit media wit final orion parachut test arizona desert nasa nasa invit media view,0
"475",nasa invit media wit final orion parachut test arizona desert nasa nasa,0
"476",nasa invit media wit final orion parachut test arizona desert nasa n,0
"477",nasa alert nasa invit media wit final orion parachut test arizona desert nasa invit media vie,0
"478",nasa invit media wit final orion parachut test arizona desert nasa invit media view final,0
"479",nasa invit media wit final orion parachut test arizona desert nasa nasa invit media vie,0
"480",nasa invit media wit final orion parachut test arizona desert nasa nasa,0
"483",nasa invit media wit final orion parachut test arizona desert nasa invit media view final,0
"484",nasa invit media wit final orion parachut test arizona desert nasa nasa invit media view,0
"487",nasa invit media wit final orion parachut test arizona desert nasa nasa invit media view,0
"488",nasa invit media wit final orion parachut test arizona desert nasa invit,0
"490",nasa invit media wit final orion parachut test arizona desert nasa,0
"498",despit lose ground feet father sudden demis go resum shoot saturday,0
