"","text","score"
"295",ninja gaiden black street fighter third strike jet set radio no more hero connect,0.5
"297",what remain edith finch zelda majora mask hyper light drifter jet set radio super smash bros versi,0.5
"298",super smash bros mele final fantasi x tekken tag tournament tale symphonia jet set radio futur,0.5
"299",sonic knuckl sonic adventur battl metal gear rise reveng pokémon gold kingdom heart birth by slee,1
"300",yakuza metal gear solid legaci kain soul reaver jet set radio super street fighter,1
"301",yall rememb jet set radio shit fr,0
"304",fave game ps saga frontier n duke dreamcast jet set radio ps timesplitt gam,1
"309",walk gas station felt like i fuckin transport jet set radio,1
"313",ni no kuni wrath white witch jet set radio hatsun miku project diva f nd skullgirl ozmafia,0
"315",fabl jet set radio futur the sim alic mad return dead aliv,0
"316",rli trauma center game go tho here five bcs fuck u can trauma center second opinion j,0
"318",jet set radio futur the art music extrem jam s realli almost fli,0
"320",jet set radio futur taiko drum master fusionfal retro rock band except countri pack,1
"321",fire emblem awaken persona sonic mania octopath travel jet set radio futur,0
"323",jet set radio futur elit beat agent rhythm heaven anim cross donkey kong countri,1
"324",jet set radio futur the art music extrem jam s realli almost fli,0
"325",bayonetta jet set radio futur super mario metal gear rise reveg no more hero,1
"328",skate way around futur tokyo restor freedom express jet set radio futur,1
"331",jet set radio futur the art music extrem jam s realli almost fli,0
"335",like liter can just say jet set radio jsr account will retweet,1
"339",i walk normal i liter fuck skate around thank jet set radio,0.5
"340",and ve never play jet set radio man re miss great game,0.5
"342",jet set radio futur love crazi color design urban graffiti love and i love flow fun,1
"343",port jet set radio switch coward,0
"344",jet set radio pokemon bw super mario galaxi super monkey ball mirror edg,1
"345",jet set radio futur anim cross gc metal gear solid peac walker super mario sunshin dark soul tonal,0.666666666666667
"346",fallout new vega halo dark soul jet set radio futur dragon dogma honor mention ninja,0.333333333333333
"347",guilti gear xrd sonic adventur rd strike jet set radio soul calibur ii,0
"348",stardew valley jet set radio psychonaut dishonor legend dragoon,0
"349",kentucki rout zero mother jet set radio futur bloodborn kirbi super star,1
"351",smash bros ape escap megaman x jet set radio futur yakuza ill just throw ocarina time sonic adventur,0
"352",smash bros ape escap megaman x jet set radio futur yakuza ill just throw ocarina time sonic adventur,0
"358",look game just remind jet set radio instead honest,1
"359",i love jet set radio futur advanc war top tier art,1
"360",well fun pax got rd jet set radio futur tourney got semi crimson sky made,1
"362",castlevania sumphoni night dark soul cuphead super metroid jet set radio,0.5
"364",oh bitch pokémon gold metal gear solid snake eater mass effect life is strang jet set radio futur,0.666666666666667
"365",pleb i hate jet set radio fan all spam twitter constant demand new game it sooo annoy,0
"366",smash bros ape escap megaman x jet set radio futur yakuza ill just throw ocarina time son,0
"367",jet set radio super smash bros anim cross rhythm heaven skullgirl,0.666666666666667
"368",smash bros ape escap megaman x jet set radio futur yakuza ill just throw ocarina time sonic adventur,0
"369",metroid prime jet set radio portal super mario odyssey donkey kong countri tropic freez,1
"370",majora mask suikoden ii jet set radio futur mass effect shadow heart bonus round last us final fantasi,1
"372",for real jet set radio control alway bad that game incred look nightmar control,0
"373",port jet set radio switch coward,0
"374",in no particular order metal gear solid v the phantom pain the elder scroll iv oblivion reson fate end,0.5
"376",jet set radio futur love crazi color design urban graffiti love and i love flow,1
"378",this game art style kinda remind jet set radio anim style dragon ball fighterz i like,1
"379",oh fuck tough the world end with you metal gear rise one platinum game list lmao hollo,0.5
"382",sinc honest hard anoth xenogear mario odyssey metal gear solid jet set radio futur kirbi,0.666666666666667
"384",jet set radiofutur mega man legend castlevania sotn ani d mario game smash brother,0
"386",phantasi star onlin devil may cri bayonetta sonic mania mega man x x starforc jet set radio,0
"387",earthbound jet set radio mystic ninja star goemon overwatch super smash bros seri,0.5
"388",silent hill silent hill okag shadow king shin megami tensei iv jet set radio,1
"389",and ve never play jet set radio man re miss great game,0.5
"390",s tough one im go jet set radio futur,1
"392",in particular order final fantasi jet set radio futur spyro dragon specif ripto rage i guess f,0
"393",persona mass effect god war the legend zelda breath wild jet set radio futur,0
"394",rez the legend zelda majora mask etern dark jet set radio futur wow,0.5
"395",goodnight everyon except sega havent given new jet set radio yall can good night i ge,1
"397",i walk normal i liter fuck skate around thank jet set radio,0.5
"399",breath wild jet set radio futur oblivion halo rainbow six sieg,0
"400",walk gas station felt like i fuckin transport jet set radio,1
"402",super mario world bind isaac afterbirth jet set radio shadow colossus l noir,1
"405",sonic cd super mario bros jet set radio night wood tekken,1
"406",street rage jet set radio futur yakuza final fantasi x devil may cri,0
"408",jet set radio super mario odyssey toni hawk underground cuphead anim cross new leaf,1
"409",jet set radio valkyria chronicl tekken metal gear solid dragon quest ix,1
"410",also paper pleas sonic adventur jet set radio final fantasi obv tetri zelda apart major,0
"411",mençõ honrosa seriam dark soul the witcher hotlin miami street fighter ii ou o iv kof jet set radio r,0
"413",the evil within shinobido imashim final fantasi x jet set radio futur red dead redempt,0
"414",jet set radio super mario world quak street fighter third strike life strang,0.5
"415",mappi monday night combat rip rd strike splatoon jet set radio,0
"416",persona golden jet set radio futur halo kingdom heart psychonaut,1
"420",persona golden the witcher jet set radio futur life is strang crash team race,0.5
"421",jet set radio yakuza infam hyper light drifter super mario world,1
"424",silent hill portal last us sonic adventur jet set radio,1
"425",monster hunter ultim street rage jet set radio futur megaman battl network legend zelda breath,0
"426",jet set radio futur bloodborn nier automata xenoblad chronicl x smash bros,0
"430",paper mario wariowar jet set radio kirbi the crystal shard sonic hero,1
"431",ps omega boost n fzero x dreamcast jet set radio ps shin megami tensei iii gamecub,1
"432",super mario ico jet set radio futur overwatch bloodborn,1
"434",sonic unleash hd wind waker jet set radio bayonetta lethal leagu,0
"435",jet set radio futur bloodborn nier automata xenoblad chronicl x smash bros,0
"438",like liter can just say jet set radio jsr account will retweet,1
"439",the world end with you jet set radio futur persona persona devil survivor,0.5
"440",continu spiderman web shadow jet set radio fallout new vega half life ld hitman blood money,0
"441",fuckin relat shit found definit gay god s wild s,0
"442",ps theme park n starfox dreamcast jet set radio ps gamecub remak xbox forza ps tlouf champ ed,1
"444",super mario galaxi chrono trigger jet set radio futur no more hero virtual pro wrestl,1
"446",i play rememb me ive play origin jet set radio everyth els jam,0
"448",virtu last reward guess world end persona rememb jet set radio futur,1
"449",sonic mania kingdom heart ii splatoon jet set radio castlevania symphoni night,0
"450",friend mine japan i ask can get sweet sweet jet set radio march also storm int,1
"453",jet set radio pheonix wright ace attorney doom ultim marvel vs capcom sonic knuckl,0.5
"459",rayman legend mario luigi bowser insid stori super smash bros crash bandicoot sonic genera,0.333333333333333
"462",persona jet set radio tale berseria bayonetta trail cold steel,0
"464",friend mine japan i ask can get sweet sweet jet set radio march also storm int,1
"468",realli fun thought jet set radio game take hour finish sit tri can bea,1
"470",oh fuck fallout new vega tf hotlin miami fire emblem awaken jet set radio,0
"471",fuck aint jet set radio,0
"472",psychonaut jet set radio futur drakengard mad max dishonor,0
"473",walk gas station felt like i fuckin transport jet set radio,1
"474",walk gas station felt like i fuckin transport jet set radio,1
"475",right go bed i pray remak jet set radio killer vampir the masquerad kotor ima ma,0.5
"477",dark soul bloodborn path exil jet set radio super smash mele,0.333333333333333
"478",jet set radio resid evil code veronica marvel vs capcom i wanna take ride bunch classic,0.666666666666667
"479",marvel vs capcom i wanna take ride jet set radio resid evil code veronica so mani classic,0.666666666666667
"480",jet set radio war monster,0
"482",jet set radio futur the art music extrem jam s realli almost flyi,0
"486",you know even better idea jet set radio atari,1
"487",love jet set radio household,1
"488",well liter ninja gaiden black jet set radio machin,1
"489",you know even better idea jet set radio atari,1
"493",jet set radio or jet grind radio legitim one best soundtrack video game,0.5
"494",i stinkin pleas number vote im see jet set radio futur,0
"499",you know id love jet set radio switch,1
"500",realli fun thought jet set radio game take hour finish sit tri can bea,1
