"","text","score"
"284",tomb raider aod kingdom heart birth sleep rule rose metal gear solid undertal,1
"285",i like video new first look shadow tomb raider,1
"286",bc im basic af last us unchart cant chose unchart lost legaci assassin c,0
"287",th grade i averag hour sleep hs year get home play till like amtomb raid,1
"290",well one thing video call happen tomb raider never goe,1
"297",name time best book movi tv show opinion tomb raider masterchef tas tatbilb,1
"298",i like video rise tomb raider xbox one x gameplay cut scene chapter,1
"301",this like shadow tomb raider better,1
"303",point water sea thiev better shadow tomb raider yeah i tweet bite los,1
"306",paramount intern hello jonathan davi korn make movi base actionadventur game tomb,1
"307",who tri get support member affili he close drop lurk can,0.5
"309",i like video shadow the tomb raider xbox one x k hdr my thought opinion,1
"310",thank share fred the origin tomb raider fantast soundtrack inde happi thursday eve,1
"311",parasit eve silent hill tomb raider resid evil remak doom,0.333333333333333
"315",you want play shadow tomb raider two lucki winner will win copi xbox rt follow enter dead,0.666666666666667
"316",rest week with littl thrown well end next week s th,1
"318",i realli hope shadow tomb raider good im throw wing prayer game,1
"319",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"320",the witcher tomb raider marvel vs capcom roller coaster tycoon age empir iii,1
"322",unpopular opinion im look forward shadow tomb raider spiderman ps might even wait,0
"323",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"324",nahi got shadow tomb raider day im good,1
"327",i believ i follow peopl probabl loath and im still long live tomb raider,0
"328",guy can stop complain graphic get old we now move spiderman shadow tom,0
"330",xenoblad chronicl nier automata the legend hero trail sky graviti rush tomb raider most jrpgs,1
"331",persona golden yakuza the last us tale eternia tomb raider such difficult list,0.5
"334",persona golden yakuza the last us tale eternia tomb raider whi i find difficult pic,0.5
"335",we still got shadow tomb raider red dead redempt go,0
"337",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"339",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"343",roller coaster tycoon fallout horizon zero dawn tomb raider fortnit,0.5
"350",just rememb alicia vikand situat tomb raider reboot well end,1
"352",damn peopl talk shadow tomb raider kinda kill hype,0
"353",doe anyon know anyon uk i comiss make shadow tomb raider tank top im serious,0.5
"356",you want play shadow tomb raider two lucki winner will win copi xbox rt follow enter dead,0.666666666666667
"358",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"359",i death terrifi bear tomb raider game i kill bear give freak anxieti,0
"362",damn i realli wanna play spiderman tomb raider damn poor spend money video game,0
"365",old school rpgs rift pathfind champion star trek battletech comput game mass effect killer instinc,0.333333333333333
"368",im guess new tomb raider go it look bit bore,0
"370",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"378",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"380",just warn soon i get lil hand shadow tomb raider i will dead world,0
"384",to celebr releas shadow tomb raider ill give away copi game winner platform ch,1
"391",diablo tomb raider wow might magic fairi tale adventur,1
"392",my stream schedul next two week d wednesday famili guyoutlast friday marvel spiderman next monday,1
"393",we live start new seri tomb raider come come watch hang us,0
"396",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"397",dragon age mass effect the witcher tomb raider fallout,0
"398",xbox backward compat sale featur mafia ii red dead redempt,0
"402",we live start new seri tomb raider come come watch hang us,0
"404",i like video classic platform mud physic and more shadow of the tomb raider featur,1
"406",who tri get support member affili he close drop lurk can,0.5
"407",warcraft bio shock infinit tomb raiderlara crof seri the legend zelda a link past all,0
"408",me im brilliant tomb raider anniversari i know like back hand also jesus i didnt realis ther,1
"415",mass effect tomb raider destini horizon zero dawn nier automata,1
"417",i like video is this woman crazi let play rise tomb raider ps gameplay walkthrough,1
"421",our latest prize key lara croft reboot origin stori amateur,1
"427",do pretti good get back captur tomb raider,1
"428",super excit share earli gameplay shadow tomb raider guy,1
"429",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"431",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"439",i like video new first look shadow tomb raider,1
"440",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"441",marvel spiderman shadow tomb raider battlefield v red dead redempt fallout fifa it go,0.333333333333333
"442",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"444",between spiderman week shadow tomb raider next week gonna poor whi mani,0
"446",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"447",my stream schedul next two week d wednesday famili guyoutlast friday marvel spiderman next,1
"450",how blatant mistak tomb raider miss word there captur f,0
"452",the witcher horizon zero dawn the last us remast unchart collect unchart,1
"453",paramount intern hello jonathan davi korn make movi base actionadventur game to,1
"454",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"455",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"457",time clean captur galleri room spiderman tomb raider,1
"459",bc limit even assassin creed tomb raider shadow colossus princ persia,0
"460",xbox backward compat sale featur mafia ii red dead redempt asher madan microsoft debut,0
"461",you want play shadow tomb raider two lucki winner will win copi xbox rt follow enter dead,0.666666666666667
"464",still work backlog like last tomb raider game but yes i will succumb call,0.666666666666667
"466",me im brilliant tomb raider anniversari i know like back hand also jesus i didnt realis bat,1
"467",my top dream ps indivis,1
"468",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"471",new post window central news forum review help window thing microsoftxbox backward,0
"472",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"477",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"481",xbox backward compat sale featur red dead redempt tomb raider underworld,0
"482",this limit edit shadow tomb raider xbox one x gorgeous,0.5
"483",live loot scoot rise tomb raider,0
"484",i will defend movi till die breath how can pass horror version tomb raider,0
"485",i like video shadow hype tomb raider definit edit,0.5
"486",i love tomb raider do like old tomb raider new one better,1
"490",spiderman come friday tomb raider come next week car just got mot done mean no video game for me hahahaha yay,1
"494",watch tomb raider first time sinc went cinema march honest love mo,1
"495",i still havent preorder shadow tomb raider bc m poor,0
"499",pyre rise tomb raider rock age the sexi brutal shadowrun dragonfal superhot vr the swapper tacom,0
