"","text","score"
"277",rayman legend mario luigi bowser insid stori super smash bros crash bandicoot sonic genera,0.333333333333333
"278",fair classic generat differ context hasnt recreat rig,1
"280",sonic generat love cg cutscen sad never appear game,0.5
"282",generat pretti much everi aspect better colour level length great exampl p,1
"284",i havent play color year i say generat it lot fun one favorit sonic game,1
"288",i think game great generat definit better level design color almost,1
"289",kinda appl orang color great exploratori score attack game generat,0.5
"290",generat prefer d sonic game,1
"291",generat fewer level i feel better design modern classic ea,1
"292",sonic generat love cg cutscen sad never appear game,0.5
"293",sonic generat love cg cutscen sad never appear game,0.5
"294",generat cuz classic sonic,1
"296",color amaz sound track interest level i like classic sonic t,1
"299",this model obvious rip straight sonic generat hurt point effort stage though next,0
"301",i ad video playlist sonic generat ost classic citi escap remix,1
"306",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"309",the sonic motobug pure e v i l swipe ya ring,0.5
"310",lol just admit suck sonic game happi sonic team now hit new low appeal,0.5
"311",sonic gt dyspo term speed dude ran fast warp time space sonic generat,0.5
"312",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"313",sonic runner best ost sonic unkeash best sonic person sonic generat best sonic,1
"314",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"315",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"317",i mean even went back boost formular ad darker stori forc still suff,0.5
"318",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"319",honor game mention legend legaia shadow heart evolut sky arcadia phanta,1
"320",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"321",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"322",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"323",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"324",green hill classic sonic generat,1
"325",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"326",i know can sonic silver cheer sonic sonic generat,1
"327",when sonic generat first peopl went post thread better classic modern it wa,1
"328",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"329",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"330",danita worri kid ill school u sonic generat soon enough take personel kiddo,1
"331",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"333",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"334",i like video sonic generat unleash project ani speed run,0.5
"335",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"336",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"337",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"338",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"339",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"340",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"341",youv got sonic shadow cheer sonic keep go sonic generat,1
"342",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"343",i like video sonic generat mazuri cutscen port,1
"344",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"345",sonic cd sonic hero sonic mania sonic generat sonic unleash,0.333333333333333
"346",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"347",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"348",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"350",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"351",sonic generat love cg cutscen sad never appear game,0.5
"352",sonic generat ds ost boss biolizard support me,1
"353",sonic generat love cg cutscen sad never appear game,0.5
"354",sonic generat nefari disgust,0
"355",i like video sonic generat mazuri cutscen port,1
"357",i like video sonic generat mazuri cutscen port,1
"358",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"360",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"361",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"362",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"363",green hill modern sonic generat,1
"364",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"365",what day great run sonic generat relay race long sonic knuckl coop session c,1
"368",oh harsh that remind time i took last copi sonic generat shelf ce,0
"370",in sonic generat sonic tell past self enjoy futur gonna great now impli,1
"372",sonic generat free download,1
"373",i like video sonic generat mazuri cutscen port,1
"375",sonic generat perfect chao open,1
"376",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"377",no generat stori bad just basic sonic s stori lack basic,0
"378",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"379",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"380",i like video sonic generat mazuri cutscen port,1
"383",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"384",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"386",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"388",it sequel despit classic sonic along modern sonic green hill and,1
"389",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"390",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"392",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"394",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"395",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"396",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"397",after killer sonic race final game sonic generat relay none sonic generat,0
"398",after killer sonic race final game sonic generat relay none sonic gene,0
"399",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"400",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"401",i much accomplish today went left now im sit play sonic generat,1
"402",i like video trap tower classic remix sonic generat style,0.666666666666667
"403",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"404",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"405",i like video sonic generat sth sonic v releas,1
"406",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"407",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"408",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"409",i ad video playlist jingl act clear sonic generat,1
"410",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"412",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"413",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"414",him you avatar profil pic disgust game me i like sonic forc him you like trash me it,0.5
"415",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"416",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"417",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"418",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"419",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"420",here logo updat sonic unleash sonic ad next three will secret ring generat,0
"421",rememb said plan classic sonic return generat,1
"422",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"423",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"424",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"425",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"426",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"427",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"428",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"430",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"431",him you avatar profil pic disgust game me i like sonic forc him you like trash me it,0.5
"432",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"433",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"434",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"435",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"436",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"437",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"438",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"439",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"440",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"441",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"442",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"443",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"444",even if multipl year long break refresh individu author mind just c,0.5
"445",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"446",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"447",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"448",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"449",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"450",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"451",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"452",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"453",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"455",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"456",i like video sonic generat green hill zone act modern sonic,1
"458",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"459",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"460",becaus generat appar caus weird split timelin thing time eater show,0
"461",him you avatar profil pic disgust game me i like sonic forc him you like,0.666666666666667
"462",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"463",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"464",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"465",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"466",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"467",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"468",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"469",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"470",reason forc generat classic sonic shit generat last d sonic game,0.5
"471",i ad video playlist vs metal sonic stardust speedway bad futur jp sonic generat,0
"472",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"473",sonic generat love cg cutscen sad never appear game,0.5
"474",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"475",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"477",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"478",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"479",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"481",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"482",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"483",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"484",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"485",i like video sonic generat pc unleash project stage fps,0.5
"486",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"487",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"488",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"489",the sonic generat relay race ongo right now sever sonic game race two team,0.5
"491",the sonic generat relay race ongo right now sever sonic game race two team,0.5
"492",the sonic generat relay race ongo right now sever sonic game race two team,0.5
"493",the sonic generat relay race ongo right now sever sonic game race two team,0.5
"495",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"496",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"497",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"498",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"499",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
"500",hi im jun sound directorcompos sega ive work game almost year ship sonic adventu,1
