"","text","score"
"172",nice list scott with ghoul ghost cuphead got old school gimm challeng vibe da,1
"178",smash final fantasi fire emblem cuphead marvel,0.5
"181",i add cuphead i love challeng pacman caus i love eat list yall get idea lol,1
"183",one night i dream about a black and white cartoon kind of cuphead stylish and red afro appear but not w,1
"185",smash final fantasi fire emblem cuphead marvel,0.5
"186",seen peopl liter complain cuphead mugman develop enough,0.5
"188",new cuphead oc parri like sing danc shop hes alon tell stori dog fan big c,1
"189",railroad wrath cuphead compositor kristof maddigan pc xone,0
"190",i like video cuphead comic dub cuphead fanart cuphead comic with cagney babi cup,1
"192",cuphead soundtrack draw uniqu refresh influenc nico hold nonalcohol carbon beverag i dont,1
"195",rt follow chanc win exclus backpack,1
"196",whi u mad bud guy cuphead i dont understand consol war,0
"199",top favourit game peopl a hat time shanta pirat curs iconocl,1
"201",cuphead look realli good,1
"204",definit cuphead just way hard,0
"207",cuphead super metroid super mario sunshin shovel knight metroid prime,1
"212",i suck game cuphead part,0
"214",also game cuphead made style perfect just pretti,1
"215",the way die inkredebl stupid,0
"217",mugman better cuphead fact,1
"218",cuphead mar,0
"222",exact peopl complain cuphead hard let peopl appreci art,0
"223",i mean add enough content i anyon feel like bad thing cu,0.666666666666667
"224",i ad video playlist mugman sass cup mugman play cuphead expert mode part,0
"226",hello my name tina nawrocki im d anim ive work game year now,1
"227",the jontron stuff ridicul overblown he like two line easi miss it,0.333333333333333
"228",breath wild mario odyssey okami hollow knight cuphead,0
"229",i also fantas yesterday i fell asleep d fighter everi frame made like woodcut pure bla,0.666666666666667
"231",hello my name tina nawrocki im d anim ive work game year now,1
"233",i also fantas yesterday i fell asleep d fighter everi frame made like woodcut pure bla,0.666666666666667
"234",final murder last boss cuphead inkwel isl fuck blue live,0
"236",i like video papyrus san skelet play cuphead part,1
"238",i like video papyrus san skelet play cuphead part,1
"241",i also fantas yesterday i fell asleep d fighter everi frame made like woodcut pur,0.5
"242",mugman better cuphead fact,1
"244",im first dad high school s amaz fun,1
"246",honour mention cuphead bloodborn gta v red dead redempt star fox,0
"247",cuphead s hard shit addict,0
"253",pleas can i cuphead switch now nintendo friend,0
"254",fanart favorit game modern histori favorit boss,1
"257",i like cuphead result,1
"258",i like video cuphead theme scraton remix,1
"263",cuphead plush devil collect figur,0.5
"264",anim crossig one super smash bros mario parti until dawn cuphead,0.666666666666667
"268",i like video bendi x cuphead,1
"269",my xbox one sittin get gum dust basic cuphead danc central spotl,0
"273",hello my name tina nawrocki im d anim ive work game year now,1
"274",super mario odyssey horizon zero dawn cuphead devil may cri super smash bros ultim,0.6
"275",a perfect boss fight cuphead dont deal with the devil episod,0.5
"282",i super suck cuphead well and new tomb raider look absolut incred,0.666666666666667
"283",that solid list right just finish time so good current work way,1
"284",sad tale baldi cuphead fan discord,0
"285",cuphead make feel like cup head,1
"286",game que definem undertal cuphead overwatch dragon ball xenovers sonic forc mania ou generat,0
"287",i reach dragon boss cuphead swear god dragon realli bastard,0
"288",hollow knight mario galaxi main seri pokémon titl prefer blackwhit shovel knight cuphead,0.5
"291",ok come non nintendo relat game cuphead team fortress osu sonic mania sonic color,0
"292",dark soul megaman legend factorio risk rain cuphead,0
"293",transistor dishonor to moon cuphead portal,0
"295",big bang theori like cuphead overhyp,1
"298",castlevania bloodlin super metroid shinobi catherin cuphead,1
"299",whi look like cala maria cuphead bih uber thicc,1
"301",cuphead em part that bad thing coop w mallyk the collect,0
"303",yuan play cuphead im just scream,0
"304",finn thank adventur time,1
"305",wanna act like halo gear forza killer instinct cuphead gas dont get start backward compat,0.333333333333333
"308",i like video threatenin zeppelin movi cuphead comic dub compil,1
"310",honour mention cuphead bloodborn gta v red dead redempt star fox,0
"313",cuphead guilti gear xrd shanta half geni hero horizon zero dawn ani codemast f game,1
"315",paper mario yoshi stori super mario cuphead pokémon redcrystalsun realli,1
"317",i like video cuphead the fake outrag,0.5
"319",super smash bros mele night wood cuphead pokémon cristal advanc war,0.5
"320",hey i realli enjoy zelda cuphead stream nice play game,1
"322",cuphead mar,0
"323",fire emblem hero mae solo ghb jamk infern mode no damag theme son,1
"328",nice cuphead cosplay,1
"331",i like video the best of cuphead compil,1
"333",led zeppelin iv the mountain goat beat the champ the cuphead ost aesop rock the imposs kid simon gar,1
"334",final got around watch longer video like petscop cuphead fuck awesom stuff p,0.5
"335",i feel great right now continu battl could,1
"336",i feel great right now continu battl could,1
"337",so folk like physic releas digitalonl,1
"338",ori blind forest hallow knight titan fall cuphead darkest dungeon,0
"339",i mean make sens but game i truli miss spider man ps but i feel,0
"340",bonus stream week still stream botw friday wednesday im also cuphead as request,1
"343",child light cuphead ori blind forest overcook runbow,0
"344",fave game ps speed punk n snowboard kid dreamcast space channel ps devil may cri,0.333333333333333
"347",fave game ps speed punk n snowboard kid dreamcast space channel ps devil may,0.333333333333333
"348",portalport overwatch cuphead loz breath wild minecraft,0
"349",i like video a cuphead cartoon,1
"352",i like video cuphead rap anim jt music sfm,1
"354",fave game ps final fantasi iv n paper mario ps soul calibur gamecub paper mario ttyd ps etern so,1
"355",fave game ps final fantasi iv n paper mario ps soul calibur gamecub paper mario ttyd ps etern,1
"356",i like video floral furi cuphead gooseworx cover,1
"357",witcher bloodbornedark soul fallout new vega mgs v cuphead,0
"363",i like video cuphead boss portray meme vine,1
"365",funko colllect vinyl figur cuphead the devil new,0
"366",oh yes pleas love cuphead bunch love made bunch goofer,0.666666666666667
"367",bonus stream week still stream botw friday wednesday im also cuphead as requ,1
"370",leak footag cuphead,0
"372",customrobo arena cuphead super smash bros wiiu legend zelda breath wild call duti world war,0.333333333333333
"376",i feel im final get close beat cuphead got ride cool crab octopus a good ole cuphead r,1
"379",stardew valley cuphead kingdom heart star war knight old republ super smash bros,0.5
"386",i like video im mr king dice cuphead animat,1
"388",megaman x cuphead ori the blind forest god war okami,0
"391",befor i can start stream cuphead tomorrow i need new dark soul control help go game,0
"393",right least cuphead piec short comparison,1
"394",paper mario the thousand year door the witcher wild hunt yakuza cuphead xenoblad chronicl,0
"396",yup case point cuphead killer instinct steam,0
"397",today background music perfect describ i felt morn get ten mile str,1
"399",cuphead dark soul nhl,0
"400",the witcher skyrim cuphead hearthston doom,0
"404",ori blind forest armello the wit cuphead hellblad senua sacrific,0
"405",ich mag das video the curs thirst cuphead parodi,0
"406",hyper light drifter rival aether cuphead stardew valley ori blind forest,0
"407",hmm took old cuphead oc just made human name still mack knife im never let go,0
"409",unpopular opinion im realli enjoy it type game the art style amaz the music f,0.5
"410",hello im korean user like cuphead ill talk courag today im alway look,1
"412",nvm s ps just like cuphead fuck,0.5
"413",we play cuphead die jelli bean multipl time,0
"414",idk guy know i start upload right now im put seri mi,1
"418",railroad wrath cuphead compositor kristof maddigan pc xone,0
"419",railroad wrath cuphead compositor kristof maddigan pc xone,0
"422",idk guy know i start upload right now im put seri,1
"424",it alway fun play cuphead music polic chase,1
"425",bayonetta cuphead sonic mania kingdom heart persona,0
"427",ruiner undertal to the moon doom cuphead,0
"432",did miss jule rich um kick butt cuphead last night well never fear the vod is here,0.5
"433",did miss jule rich um kick butt cuphead last night well never fear the vod is here,0.5
"434",ori blind forest armello the wit cuphead hellblad senua sacrific,0
"435",ori blind forest armello the wit cuphead hellblad senua sacrific,0
"436",cuphead best pun game,1
"437",whi alway hard pick game but goe cuphead yume nikki the path love live,0.5
"439",i like video the curs thirst cuphead parodi,0.5
"441",i like video cuphead ost floral furi music,1
"442",firewatch hellblad senua sacrific cuphead hollow knight paradigm,0
"443",fave game ps metal gear solid n banjo tooie dreamcast sonic adventur ps mgs gamecub anim cros,1
"444",listen cuphead soundtrack everyon need to tri that right now,1
"445",ps lunar silver star stori complet n super mario dreamcast grandia ps shadow heart coven ga,1
"447",undertal cuphead stardew valley shovel knight mario kart i love videogam i tend gra,1
"448",dishonor bind isaac borderland bioshock infinit cuphead,0
"450",kingdom heart ii sonic unleash cuphead battl chef brigad ratchet clank futur a crack time,0
"451",hmm took old cuphead oc just made human name still mack knife im never let go,0
"453",i like video cuphead gameplay it easi,1
"454",ps shadow colossus remak switch super mario odyssey xbox one cuphead,1
"455",i like video dantdm still a cuphead complet game,1
"458",chapter page surpris now offici releas date rest page pleas ask,0
"459",hello my name tina nawrocki im d anim ive work game year now,1
"461",all funamusea gameswadanohara great blue seagray gardenmogeko castl taiko tatsujin just,1
"464",and winner woo i actual broke promis stream someth els v,0.666666666666667
"465",id like incred hulk game take boss rush style cuphead engag constant boss ba,1
"466",i like video if cuphead realist funni anim,1
"469",sonic hero celest shanta geni hero cuphead sonic mania plus i realli like platform,0.75
"471",overwatch cuphead the evil within left dead slime rancher,0
"472",cuphead plush,1
"474",great meet weekend hope new york comic con i manag get cuphead pin,1
"477",sonic mania rayman legend cuphead taz want crypt necrodanc and one music matter,0
"478",what cuphead mugman made appear smash bros ultim,0
"480",time bit run gun practic absolut love art style game tough reward th,1
"482",this tough final fantasi final fantasi mass effect cuphead bayonetta,1
"483",psychonaut golden sun metal gear solid dark soul cuphead i like game good world build,0.8
"484",bioshock infinit dragon age inquisit mass effect cuphead fallout new vega,0
"485",felix oswald mickey better cuphead mugman bendi the new toon exist,1
"486",play cuphead week great game,1
"488",if i put id put mother mario tenni power tour super mario sunshin professor layton,1
"489",cuphead just cuphead pleas burn hous,0
"493",there best cup cuphead,1
"494",what a bonus monday stream with soji wow go live soon cuphead,1
"495",im live now cuphead fun stream,1
"497",ocarina time assassin creed alic mad return cuphead bendi ink machin,0
"498",im still sad i never got cuphead,0
"499",game resid evil super mario sunshin crash bandicoot n sane trilog left dead cuphead,0.4
"500",comp mele doubl dark soul cuphead hotlin miami counterstrikesieg,0
