"","text","score"
"441",i like video conan exil dragon bridg castl speed build,1
"442",i like video conan exil gameplay part silver found base addit,1
"443",i like video forc prison to wear leather conan exil with bacon creepi,0.5
"448",know show work conan exil team work can new eufr dio,1
"450",it fantabul amaz friday great day new conan exil vid check,1
"451",the black keep dungeon boss conan exil gameplay ps livestream,0
"452",it fantabul amaz friday great day new conan exil vid check,1
"453",it fantabul amaz friday great day new conan exil vid check,1
"454",it fantabul amaz friday great day new conan exil vid check,1
"455",it fantabul amaz friday great day new conan exil vid check,1
"456",it fantabul amaz friday great day new conan exil vid check,1
"457",know show work conan exil team work can new eufr dio,1
"462",friyay come join pogger chill stream giveaway conan exil day,0
"463",friyay come join pogger chill stream giveaway conan exil day,0
"464",conan exil right meow twitch,1
"465",conan exil right meow twitch,1
"466",conan exil right meow twitch,1
"467",conan exil right meow twitch,1
"468",like whi the fuck is there pvp in a game that you get punish for use that pvp litter a game made for pussi,0.333333333333333
"471",know show work conan exil team work can new eufr dio,1
"476",i like video conan exil pvp tip from the pros ep,1
"477",i like video conan exil new season ep his end is near gameplay video,1
"479",gostei de um vídeo dumbest pvp player ive ever seen conan broken exil v raid,0
"480",i like video palerid live conan exil wdarsi,1
"481",know show work conan exil team work can new eufr dio,1
"482",hello friend i give game away free the requir know irl yookal,1
"484",nobodi better mess with my artisan workbench play conan exil drunk,0.333333333333333
"488",i like video conan exil ps como cocinar carn,1
"489",i like video i need friend conan exil e,1
"493",conan exil loung lts server of base boss bastard,0
"494",im cold im wet and im just plain scare conan exil,0
"495",news correct testliv conan exil s fr,1
"497",i like video im cold im wet and im just plain scare conan exil,0.333333333333333
"498",first week shipment conan exil my hero academia one justic psswi japan,1
