"","text","score"
"123",for warcraft iii the frozen throne the king fighter metal slug persona vanilla super smash brot,0.25
"127",so sophia will jail day book th centuri coloni law enact british suppress,0
"128",someon discord point releas land befor time sequel line releas main,0
"129",someon discord point releas land befor time sequel line releas main,0
"130",someon discord point releas land befor time sequel line releas main,0
"131",someon discord point releas land befor time sequel line releas main,0
"132",the legenda of zelda the wind waker street fighter iii rd strike the king of fighter final fantasi,0
"133",i like video reseña the king fighter xiv gordo bastardo,1
"134",someon discord point releas land befor time sequel line releas main,0
"135",remak silent hill the king fighter doom dragon quest,0.5
"137",someon discord point releas land befor time sequel line releas main,0
"140",someon discord point releas land befor time sequel line releas main,0
"141",someon discord point releas land befor time sequel line releas main,0
"143",someon discord point releas land befor time sequel line releas main,0
"144",someon discord point releas land befor time sequel line releas main,0
"145",alan wake life strang the king fighter xiii super mario d world mario kart,1
"146",someon discord point releas land befor time sequel line releas main,0
"148",someon discord point releas land befor time sequel line releas main,0
"151",someon discord point releas land befor time sequel line releas main,0
"152",someon discord point releas land befor time sequel line releas main,0
"153",someon discord point releas land befor time sequel line releas main,0
"154",someon discord point releas land befor time sequel line releas main,0
"156",someon discord point releas land befor time sequel line releas main,0
"157",allow take moment celebr some best writer twitter,1
"158",my new jam esaka japan team themeth king of fighter megadriv show megadri,0
"159",someon discord point releas land befor time sequel line releas main,0
"160",vice de the king fighter,0
"161",someon discord point releas land befor time sequel line releas main,0
"163",new smash blog post today fighter king deded hes fast one heavyweight fighter wi,0.5
"165",someon discord point releas land befor time sequel line releas main,0
"166",someon discord point releas land befor time sequel line releas main,0
"167",someon discord point releas land befor time sequel line releas main,0
"168",someon discord point releas land befor time sequel line releas main,0
"169",someon discord point releas land befor time sequel line releas main,0
"170",persona the king fighter um okami battlefield super bomberman,1
"171",star craft rock roll race golden eye gear war the king fighter,1
"173",someon discord point releas land befor time sequel line releas main,0
"178",someon discord point releas land befor time sequel line releas main,0
"180",final fantasi ix metal gear solid donkey kong countri super metroid the king fighter um,1
"181",someon discord point releas land befor time sequel line releas main,0
"182",someon discord point releas land befor time sequel line releas main,0
"183",someon discord point releas land befor time sequel line releas main,0
"184",someon discord point releas land befor time sequel line releas main,0
"186",someon discord point releas land befor time sequel line releas main,0
"187",someon discord point releas land befor time sequel line releas main,0
"188",someon discord point releas land befor time sequel line releas main,0
"189",final fantasi ix metal gear solid donkey kong countri super metroid the king fighter um,1
"190",someon discord point releas land befor time sequel line releas main,0
"191",someon discord point releas land befor time sequel line releas main,0
"193",someon discord point releas land befor time sequel line releas main,0
"194",someon discord point releas land befor time sequel line releas main,0
"195",someon discord point releas land befor time sequel line releas main,0
"196",someon discord point releas land befor time sequel line releas ma,0
"198",rev wyatt tee walker civil right giant martin luther king jrs chief staff becom h,1
"201",the nam phan jmma show josh barnett check interview current king pancras former ufc champion josh bar,1
"202",the nam phan jmma show josh barnett check interview current king pancras former ufc champion,1
"203",the nam phan jmma show josh barnett check interview current king pancras former ufc champion,1
"204",the nam phan jmma show josh barnett check interview current king pancras former ufc champion,1
"207",i like video the king of fighter all special intro,1
"209",final fantasi ix metal gear solid donkey kong countri super metroid the king fighter um,1
"212",breath fire king fighter dark soul final fantasi castlevania symphoni night menção honrosa n,0
"214",busi start day current line gdarius power stone street fighter iii rd strike king fighter,0
"216",today dr king th birthday he murder age join gather annual,0
"218",i like video the king fighter xiv kyo combo video,1
"219",ani king fighter game ever devil may cri tetri attackpanel de ponpokemon puzzl nier automata night,0
"221",pleas rt the king of fighter xiv team fatal furi trailer ps,0
"224",thank redbeard i blast play king fighter boy thank raid thank stu,1
"226",rage storm year st pic fatal furi seri nd pic king of fighter seri rd various crossov game,0
"227",new fan put con artist ruin sport,0
"228",metal gear solid the legend zelda breath wild,0.5
"229",as promis back deliv epic news upcom king the iron fist tournament will,0
"233",tire shit two ugli shithead nobodi actual want smash rex pyra get just serv,0
"235",bitch alert oh sorri dog loyal chameleon alert these rd class hous blue mango ie aplhonso king,0.5
"237",as promis back deliv epic news upcom king the iron fist tournament will,0
"238",as promis back deliv epic news upcom king the iron fist tournament will,0
"239",as promis back deliv epic news upcom king the iron fist tournament will,0
"240",as promis back deliv epic news upcom king the iron fist tournament,0
"245",it weird think i flew king salmon first plane broke steer gave eventu,0
"246",id person love new crystali even king fighter chronicl collect the coll,1
"249",king fighter person favourit seri great start point probabl,1
"250",garou mark wolv that one excel other king fighter xiv beginnerfriend,1
"253",the king fighter my dear fallen angel arrang,0.5
"262",i like video la historia de mai shiranui the king of fighter,1
"265",congratul master turbul wind uyu oil king win final fighter china pr,1
"273",i like video street fighter v the king fighter mod,1
"274",it bother near much base roster koffocus game lot safe,0.5
"276",super collect five newli announc super smash bros ultim fighter simon belmont ri,0.666666666666667
"279",i start game aca neogeo the king of fighter win,1
"280",predict king fighter xiv definit edit garou mark wolv sequel new metal slug capcom vs,0
"282",snk teas announc soni tgs hour long conferenceshowcas i shock whether ne,0
"283",could samurai shodown a new metal slug a new crystali oh palutena this g,0
"284",snk teas announc soni tgs hour long conferenceshowcas i shock whether,0
"287",i start game aca neogeo the king of fighter win,1
"288",i like video the king of fighter destini episod,1
"290",yo stage music brazil stage king fighter surpris your dead,0
"292",pleas rt blue mari join fray next dlc charact king fighter xiv,0
"293",congratul master turbul wind uyu oil king win final fighter china pr,1
"294",congratul master turbul wind uyu oil king win final fighter china pr,1
"295",adam hoffman defeat tokyo freedom fighter advanc f,1
"296",adam hoffman defeat tokyo freedom fighter advanc f,1
"297",i like video easter egg em the king fighter pt,1
"298",i like video the king of fighter a new begin trailer,1
"301",adam hoffman defeat tokyo freedom fighter advanc f,1
"302",congratul master turbul wind uyu oil king win final fighter china pr,1
"304",adam hoffman defeat tokyo freedom fighter advanc f,1
"305",adam hoffman defeat tokyo freedom fighter advanc f,1
"308",adam hoffman defeat tokyo freedom fighter advanc f,1
"309",adam hoffman defeat tokyo freedom fighter advanc f,1
"311",i like video the king fighter final stage,1
"312",adam hoffman defeat tokyo freedom fighter advanc f,1
"313",adam hoffman defeat tokyo freedom fighter advanc f,1
"314",adam hoffman defeat tokyo freedom fighter advanc,1
"320",i like video street fighter v the king fighter mod,1
"323",congratul master turbul wind uyu oil king win final fighter china pr,1
"324",congratul master turbul wind uyu oil king win final fighter china pr,1
"325",congratul master turbul wind uyu oil king win final fighter china pr,1
"326",congratul master turbul wind uyu oil king win final fighter china pr,1
"328",congratul master turbul wind uyu oil king win final fighter china pr,1
"330",congratul master turbul wind uyu oil king win final fighter china pr,1
"332",congratul master turbul wind uyu oil king win final fighter china pr,1
"333",congratul master turbul wind uyu oil king win final fighter china pr,1
"334",congratul master turbul wind uyu oil king win final fighter china pr,1
"335",congratul master turbul wind uyu oil king win final fighter china pr,1
"336",congratul master turbul wind uyu oil king win final fighter china pr,1
"337",congratul master turbul wind uyu oil king win final fighter china pr,1
"338",congratul master turbul wind uyu oil king win final fighter china pr,1
"339",rage storm year st pic fatal furi seri nd pic king of fighter seri rd various crossov game,0
"342",rage storm year st pic fatal furi seri nd pic king of fighter seri rd various crossov game,0
"345",i start game aca neogeo the king of fighter win,1
"346",sunday th septemb red bull game sphere london red bull revolv the mix up edit tekken dead or aliv,0
"347",rage storm year st pic fatal furi seri nd pic king of fighter seri rd various crossov game,0
"350",congratul master turbul wind uyu oil king win final fighter china pr,1
"351",i start game aca neogeo the king of fighter win,1
"352",congratul master turbul wind uyu oil king win final fighter china pr,1
"356",congratul master turbul wind uyu oil king win final fighter china pr,1
"357",congratul master turbul wind uyu oil king win final fighter china pr,1
"358",congratul master turbul wind uyu oil king win final fighter china pr,1
"359",nameyourjunkafteragam rt the king fighter like sailaway the sail simul,1
"360",nithi zitheni ii fighter nigga get tast medicin great thing bodyguard,1
"361",the tokyo joshi freedom fighter made king of trio semifin,1
"362",the tokyo joshi freedom fighter made king of trio semifin,1
"363",congratul master turbul wind uyu oil king win final fighter china pr,1
"364",congratul master turbul wind uyu oil king win final fighter china pr,1
"365",congratul master turbul wind uyu oil king win final fighter china pr,1
"366",congratul master turbul wind uyu oil king win final fighter china pr,1
"367",congratul master turbul wind uyu oil king win final fighter china pr,1
"368",congratul master turbul wind uyu oil king win final fighter china pr,1
"369",congratul master turbul wind uyu oil king win final fighter china pr,1
"370",the tokyo joshi freedom fighter made king of trio semifin,1
"371",the tokyo joshi freedom fighter made king of trio semifin,1
"372",congratul master turbul wind uyu oil king win final fighter china pr,1
"373",congratul master turbul wind uyu oil king win final fighter china pr,1
"374",congratul master turbul wind uyu oil king win final fighter china pr,1
"375",congratul master turbul wind uyu oil king win final fighter china pr,1
"376",congratul master turbul wind uyu oil king win final fight,1
"380",arguabl great britain time pp king celebr rd birthday today with record lewi,1
"384",if tokyo joshi freedom fighter win king trio chikara best american wrestl promot,1
"385",arguabl great britain time pp king celebr rd birthday today with record,1
"387",if tokyo joshi freedom fighter win king trio chikara best american wrestl promot,1
"389",i like video the king fighter xiv successor najd theme ost,1
"390",i won achiev aca neogeo the king of fighter trueachiev pts,1
"393",the king fighter sin duda grand,0.5
"397",i like video evo the king fighter xiii kof xiii grand final mcz tokido vs qanba,1
"400",this month exclus photoset patron will sexi version angel king fighter all pictur done,1
"401",squad strike can play stock singl player differ charact mean get,0
"410",the king fighter challeng ultim battl rom download neo geo rom hustler,0
"420",busi start day current line gdarius power stone street fighter iii rd strike king fighter,0
"429",day the king fighter xiv top,1
"430",summerjam day the king fighter xiv top,1
"436",i start game aca neogeo the king of fighter win,1
"443",gostei de um vídeo gouki vision the king of fighter the dark resurrect nugi,0
"444",i like video psx the king fighter mai women fighter team play expert tas,1
"445",the brilliant gift femal singer took stage and rest wa,1
"449",yo like pm equival king fighter this pretti cool,1
"455",me gustó un video de the king fighter trash head ost ast,0
"456",busi start day current line gdarius power stone street fighter iii rd strike king fighter,0
"458",fun fact despit year kick face street fighter king,1
"460",busi start day current line gdarius power stone street fighter iii rd strike king fighter,0
"461",busi start day current line gdarius power stone street fighter iii rd strike king fighter,0
"462",busi start day current line gdarius power stone street fighter iii rd strike king fighter,0
"463",this week king fighter a brilliant fight game seri uni,1
"466",the tokyo joshi freedom fighter defeat the shimmer collect main event last night king of trio show the,0.666666666666667
"467",the tokyo joshi freedom fighter defeat the shimmer collect main event last night king of trio show the,0.666666666666667
"469",the tokyo joshi freedom fighter defeat the shimmer collect main event last night king of trio show the,0.666666666666667
"470",the tokyo joshi freedom fighter defeat the shimmer collect main event last night king of trio sh,0.666666666666667
"472",this week king fighter a brilliant fight game seri uni,1
"474",this week king fighter a brilliant fight game seri uni,1
"477",welp dagger person realli prefer item sharpen play card though,1
"479",the king of fighter global match the king of fighter play multiplay win time row,1
"481",i think video game relat parti everi night seattl around pax i lie front fan,0
"482",the king of fighter ultim match hero igspgmsystemmamepxnew delphi xe,1
"486",i start game aca neogeo the king of fighter win,1
"487",i like video la historia de rugal bernstein the king of fighter,1
"488",gostei de um vídeo vs gustab the king of fighter the dark resurrect nugi,0
"493",squad strike similar king fighter where stock repres differ charact i realli h,0
"495",would freak hilari sad snk heroin evo lol becaus king fighter xiv real,0
